"Label (Grouping)","Census Tract 9001, Prince William County, Virginia!!Estimate","Census Tract 9001, Prince William County, Virginia!!Margin of Error","Census Tract 9002.01, Prince William County, Virginia!!Estimate","Census Tract 9002.01, Prince William County, Virginia!!Margin of Error","Census Tract 9002.02, Prince William County, Virginia!!Estimate","Census Tract 9002.02, Prince William County, Virginia!!Margin of Error","Census Tract 9002.03, Prince William County, Virginia!!Estimate","Census Tract 9002.03, Prince William County, Virginia!!Margin of Error","Census Tract 9003.01, Prince William County, Virginia!!Estimate","Census Tract 9003.01, Prince William County, Virginia!!Margin of Error","Census Tract 9003.02, Prince William County, Virginia!!Estimate","Census Tract 9003.02, Prince William County, Virginia!!Margin of Error","Census Tract 9004.03, Prince William County, Virginia!!Estimate","Census Tract 9004.03, Prince William County, Virginia!!Margin of Error","Census Tract 9004.04, Prince William County, Virginia!!Estimate","Census Tract 9004.04, Prince William County, Virginia!!Margin of Error","Census Tract 9004.07, Prince William County, Virginia!!Estimate","Census Tract 9004.07, Prince William County, Virginia!!Margin of Error","Census Tract 9004.08, Prince William County, Virginia!!Estimate","Census Tract 9004.08, Prince William County, Virginia!!Margin of Error","Census Tract 9004.09, Prince William County, Virginia!!Estimate","Census Tract 9004.09, Prince William County, Virginia!!Margin of Error","Census Tract 9004.10, Prince William County, Virginia!!Estimate","Census Tract 9004.10, Prince William County, Virginia!!Margin of Error","Census Tract 9005.02, Prince William County, Virginia!!Estimate","Census Tract 9005.02, Prince William County, Virginia!!Margin of Error","Census Tract 9005.03, Prince William County, Virginia!!Estimate","Census Tract 9005.03, Prince William County, Virginia!!Margin of Error","Census Tract 9005.04, Prince William County, Virginia!!Estimate","Census Tract 9005.04, Prince William County, Virginia!!Margin of Error","Census Tract 9006.01, Prince William County, Virginia!!Estimate","Census Tract 9006.01, Prince William County, Virginia!!Margin of Error","Census Tract 9006.02, Prince William County, Virginia!!Estimate","Census Tract 9006.02, Prince William County, Virginia!!Margin of Error","Census Tract 9007.01, Prince William County, Virginia!!Estimate","Census Tract 9007.01, Prince William County, Virginia!!Margin of Error","Census Tract 9007.02, Prince William County, Virginia!!Estimate","Census Tract 9007.02, Prince William County, Virginia!!Margin of Error","Census Tract 9008.01, Prince William County, Virginia!!Estimate","Census Tract 9008.01, Prince William County, Virginia!!Margin of Error","Census Tract 9008.03, Prince William County, Virginia!!Estimate","Census Tract 9008.03, Prince William County, Virginia!!Margin of Error","Census Tract 9008.04, Prince William County, Virginia!!Estimate","Census Tract 9008.04, Prince William County, Virginia!!Margin of Error","Census Tract 9009.01, Prince William County, Virginia!!Estimate","Census Tract 9009.01, Prince William County, Virginia!!Margin of Error","Census Tract 9009.04, Prince William County, Virginia!!Estimate","Census Tract 9009.04, Prince William County, Virginia!!Margin of Error","Census Tract 9009.05, Prince William County, Virginia!!Estimate","Census Tract 9009.05, Prince William County, Virginia!!Margin of Error","Census Tract 9010.05, Prince William County, Virginia!!Estimate","Census Tract 9010.05, Prince William County, Virginia!!Margin of Error","Census Tract 9010.09, Prince William County, Virginia!!Estimate","Census Tract 9010.09, Prince William County, Virginia!!Margin of Error","Census Tract 9010.10, Prince William County, Virginia!!Estimate","Census Tract 9010.10, Prince William County, Virginia!!Margin of Error","Census Tract 9010.11, Prince William County, Virginia!!Estimate","Census Tract 9010.11, Prince William County, Virginia!!Margin of Error","Census Tract 9010.12, Prince William County, Virginia!!Estimate","Census Tract 9010.12, Prince William County, Virginia!!Margin of Error","Census Tract 9010.13, Prince William County, Virginia!!Estimate","Census Tract 9010.13, Prince William County, Virginia!!Margin of Error","Census Tract 9010.14, Prince William County, Virginia!!Estimate","Census Tract 9010.14, Prince William County, Virginia!!Margin of Error","Census Tract 9010.15, Prince William County, Virginia!!Estimate","Census Tract 9010.15, Prince William County, Virginia!!Margin of Error","Census Tract 9010.16, Prince William County, Virginia!!Estimate","Census Tract 9010.16, Prince William County, Virginia!!Margin of Error","Census Tract 9011.01, Prince William County, Virginia!!Estimate","Census Tract 9011.01, Prince William County, Virginia!!Margin of Error","Census Tract 9011.02, Prince William County, Virginia!!Estimate","Census Tract 9011.02, Prince William County, Virginia!!Margin of Error","Census Tract 9012.03, Prince William County, Virginia!!Estimate","Census Tract 9012.03, Prince William County, Virginia!!Margin of Error","Census Tract 9012.08, Prince William County, Virginia!!Estimate","Census Tract 9012.08, Prince William County, Virginia!!Margin of Error","Census Tract 9012.09, Prince William County, Virginia!!Estimate","Census Tract 9012.09, Prince William County, Virginia!!Margin of Error","Census Tract 9012.11, Prince William County, Virginia!!Estimate","Census Tract 9012.11, Prince William County, Virginia!!Margin of Error","Census Tract 9012.12, Prince William County, Virginia!!Estimate","Census Tract 9012.12, Prince William County, Virginia!!Margin of Error","Census Tract 9012.19, Prince William County, Virginia!!Estimate","Census Tract 9012.19, Prince William County, Virginia!!Margin of Error","Census Tract 9012.21, Prince William County, Virginia!!Estimate","Census Tract 9012.21, Prince William County, Virginia!!Margin of Error","Census Tract 9012.22, Prince William County, Virginia!!Estimate","Census Tract 9012.22, Prince William County, Virginia!!Margin of Error","Census Tract 9012.23, Prince William County, Virginia!!Estimate","Census Tract 9012.23, Prince William County, Virginia!!Margin of Error","Census Tract 9012.24, Prince William County, Virginia!!Estimate","Census Tract 9012.24, Prince William County, Virginia!!Margin of Error","Census Tract 9012.25, Prince William County, Virginia!!Estimate","Census Tract 9012.25, Prince William County, Virginia!!Margin of Error","Census Tract 9012.26, Prince William County, Virginia!!Estimate","Census Tract 9012.26, Prince William County, Virginia!!Margin of Error","Census Tract 9012.27, Prince William County, Virginia!!Estimate","Census Tract 9012.27, Prince William County, Virginia!!Margin of Error","Census Tract 9012.28, Prince William County, Virginia!!Estimate","Census Tract 9012.28, Prince William County, Virginia!!Margin of Error","Census Tract 9012.29, Prince William County, Virginia!!Estimate","Census Tract 9012.29, Prince William County, Virginia!!Margin of Error","Census Tract 9012.30, Prince William County, Virginia!!Estimate","Census Tract 9012.30, Prince William County, Virginia!!Margin of Error","Census Tract 9012.31, Prince William County, Virginia!!Estimate","Census Tract 9012.31, Prince William County, Virginia!!Margin of Error","Census Tract 9012.32, Prince William County, Virginia!!Estimate","Census Tract 9012.32, Prince William County, Virginia!!Margin of Error","Census Tract 9012.33, Prince William County, Virginia!!Estimate","Census Tract 9012.33, Prince William County, Virginia!!Margin of Error","Census Tract 9012.34, Prince William County, Virginia!!Estimate","Census Tract 9012.34, Prince William County, Virginia!!Margin of Error","Census Tract 9012.35, Prince William County, Virginia!!Estimate","Census Tract 9012.35, Prince William County, Virginia!!Margin of Error","Census Tract 9012.36, Prince William County, Virginia!!Estimate","Census Tract 9012.36, Prince William County, Virginia!!Margin of Error","Census Tract 9012.37, Prince William County, Virginia!!Estimate","Census Tract 9012.37, Prince William County, Virginia!!Margin of Error","Census Tract 9013.03, Prince William County, Virginia!!Estimate","Census Tract 9013.03, Prince William County, Virginia!!Margin of Error","Census Tract 9013.04, Prince William County, Virginia!!Estimate","Census Tract 9013.04, Prince William County, Virginia!!Margin of Error","Census Tract 9013.05, Prince William County, Virginia!!Estimate","Census Tract 9013.05, Prince William County, Virginia!!Margin of Error","Census Tract 9013.06, Prince William County, Virginia!!Estimate","Census Tract 9013.06, Prince William County, Virginia!!Margin of Error","Census Tract 9014.03, Prince William County, Virginia!!Estimate","Census Tract 9014.03, Prince William County, Virginia!!Margin of Error","Census Tract 9014.07, Prince William County, Virginia!!Estimate","Census Tract 9014.07, Prince William County, Virginia!!Margin of Error","Census Tract 9014.09, Prince William County, Virginia!!Estimate","Census Tract 9014.09, Prince William County, Virginia!!Margin of Error","Census Tract 9014.11, Prince William County, Virginia!!Estimate","Census Tract 9014.11, Prince William County, Virginia!!Margin of Error","Census Tract 9014.12, Prince William County, Virginia!!Estimate","Census Tract 9014.12, Prince William County, Virginia!!Margin of Error","Census Tract 9014.13, Prince William County, Virginia!!Estimate","Census Tract 9014.13, Prince William County, Virginia!!Margin of Error","Census Tract 9014.14, Prince William County, Virginia!!Estimate","Census Tract 9014.14, Prince William County, Virginia!!Margin of Error","Census Tract 9014.15, Prince William County, Virginia!!Estimate","Census Tract 9014.15, Prince William County, Virginia!!Margin of Error","Census Tract 9014.16, Prince William County, Virginia!!Estimate","Census Tract 9014.16, Prince William County, Virginia!!Margin of Error","Census Tract 9014.17, Prince William County, Virginia!!Estimate","Census Tract 9014.17, Prince William County, Virginia!!Margin of Error","Census Tract 9014.18, Prince William County, Virginia!!Estimate","Census Tract 9014.18, Prince William County, Virginia!!Margin of Error","Census Tract 9014.19, Prince William County, Virginia!!Estimate","Census Tract 9014.19, Prince William County, Virginia!!Margin of Error","Census Tract 9014.20, Prince William County, Virginia!!Estimate","Census Tract 9014.20, Prince William County, Virginia!!Margin of Error","Census Tract 9014.21, Prince William County, Virginia!!Estimate","Census Tract 9014.21, Prince William County, Virginia!!Margin of Error","Census Tract 9015.03, Prince William County, Virginia!!Estimate","Census Tract 9015.03, Prince William County, Virginia!!Margin of Error","Census Tract 9015.04, Prince William County, Virginia!!Estimate","Census Tract 9015.04, Prince William County, Virginia!!Margin of Error","Census Tract 9015.05, Prince William County, Virginia!!Estimate","Census Tract 9015.05, Prince William County, Virginia!!Margin of Error","Census Tract 9015.06, Prince William County, Virginia!!Estimate","Census Tract 9015.06, Prince William County, Virginia!!Margin of Error","Census Tract 9015.07, Prince William County, Virginia!!Estimate","Census Tract 9015.07, Prince William County, Virginia!!Margin of Error","Census Tract 9015.08, Prince William County, Virginia!!Estimate","Census Tract 9015.08, Prince William County, Virginia!!Margin of Error","Census Tract 9015.09, Prince William County, Virginia!!Estimate","Census Tract 9015.09, Prince William County, Virginia!!Margin of Error","Census Tract 9015.10, Prince William County, Virginia!!Estimate","Census Tract 9015.10, Prince William County, Virginia!!Margin of Error","Census Tract 9015.11, Prince William County, Virginia!!Estimate","Census Tract 9015.11, Prince William County, Virginia!!Margin of Error","Census Tract 9016.01, Prince William County, Virginia!!Estimate","Census Tract 9016.01, Prince William County, Virginia!!Margin of Error","Census Tract 9016.02, Prince William County, Virginia!!Estimate","Census Tract 9016.02, Prince William County, Virginia!!Margin of Error","Census Tract 9017.02, Prince William County, Virginia!!Estimate","Census Tract 9017.02, Prince William County, Virginia!!Margin of Error","Census Tract 9017.03, Prince William County, Virginia!!Estimate","Census Tract 9017.03, Prince William County, Virginia!!Margin of Error","Census Tract 9017.04, Prince William County, Virginia!!Estimate","Census Tract 9017.04, Prince William County, Virginia!!Margin of Error","Census Tract 9019, Prince William County, Virginia!!Estimate","Census Tract 9019, Prince William County, Virginia!!Margin of Error","Census Tract 9801, Prince William County, Virginia!!Estimate","Census Tract 9801, Prince William County, Virginia!!Margin of Error"
"Total:","1,550","±188","880","±107","1,166","±152","1,419","±243","1,513","±146","2,153","±298","1,903","±233","1,727","±133","2,311","±240","1,549","±250","1,560","±162","1,984","±332","2,059","±173","1,240","±192","1,417","±296","998","±62","1,333","±202","2,691","±310","2,314","±305","2,281","±234","2,149","±239","1,781","±243","1,912","±168","1,672","±188","1,802","±224","1,894","±202","2,185","±163","1,401","±201","1,874","±203","1,620","±145","1,172","±163","1,393","±164","1,237","±176","1,524","±279","534","±123","782","±148","1,369","±262","1,272","±122","1,956","±173","1,275","±103","2,134","±174","1,938","±253","2,272","±291","896","±134","2,136","±140","1,343","±105","1,612","±247","1,735","±153","1,496","±121","1,856","±169","1,358","±217","1,176","±85","1,994","±178","1,490","±237","2,256","±191","1,017","±152","974","±96","1,965","±157","1,136","±106","1,478","±230","926","±117","1,224","±216","1,647","±125","2,890","±441","1,498","±156","2,834","±385","1,909","±167","2,192","±234","1,273","±181","1,590","±133","1,394","±272","1,371","±245","968","±143","1,487","±426","1,353","±145","1,053","±94","1,311","±199","1,869","±137","2,456","±310","2,122","±156","1,813","±331","903","±72","1,761","±109","2,256","±266","2,002","±181","1,610","±123","1,071","±111","2,579","±306","1,263","±192","650","±86","1,946","±184","2,153","±200","0","±13"
"    Household received Food Stamps/SNAP in the past 12 months:","10","±17","49","±46","164","±135","101","±57","137","±93","102","±69","166","±94","178","±75","184","±123","150","±157","108","±80","83","±63","56","±53","15","±19","238","±247","10","±19","222","±151","56","±70","98","±77","17","±21","98","±87","120","±84","201","±100","148","±85","25","±26","25","±27","84","±92","0","±13","85","±43","93","±76","84","±74","59","±44","29","±35","65","±82","93","±78","58","±58","48","±38","77","±49","54","±46","88","±65","102","±87","28","±37","139","±127","6","±10","98","±65","45","±40","34","±27","152","±75","62","±51","51","±38","41","±36","87","±53","0","±19","22","±17","55","±42","12","±14","15","±16","53","±53","136","±84","174","±202","53","±41","61","±67","45","±45","180","±120","120","±78","31","±43","0","±19","90","±88","7","±11","35","±34","0","±13","38","±35","12","±14","304","±258","84","±87","11","±18","13","±22","21","±33","0","±13","37","±47","27","±36","0","±13","39","±48","59","±73","29","±41","16","±17","62","±61","185","±129","43","±35","11","±23","176","±149","151","±123","0","±13"
"        Households with 1 or more persons with a disability","0","±13","2","±6","43","±34","36","±35","105","±85","21","±38","104","±75","79","±60","25","±31","98","±150","36","±41","18","±22","25","±40","5","±12","82","±85","0","±13","17","±29","39","±54","57","±58","17","±21","46","±58","107","±78","83","±67","82","±67","10","±15","14","±21","17","±27","0","±13","68","±44","61","±65","44","±49","30","±36","19","±31","7","±12","29","±41","0","±13","32","±35","44","±38","24","±24","75","±61","0","±19","28","±37","15","±22","0","±13","45","±41","7","±12","34","±27","91","±64","30","±31","41","±34","10","±20","26","±37","0","±19","22","±17","10","±16","10","±13","7","±12","6","±11","60","±39","0","±13","31","±35","22","±30","37","±44","85","±103","45","±41","0","±19","0","±19","0","±19","7","±11","0","±19","0","±13","3","±11","6","±10","186","±234","4","±7","0","±13","13","±22","0","±19","0","±13","14","±24","4","±6","0","±13","39","±48","59","±73","29","±41","16","±17","38","±49","76","±75","27","±31","11","±23","57","±78","29","±37","0","±13"
"        Households with no persons with a disability","10","±17","47","±45","121","±130","65","±48","32","±31","81","±65","62","±57","99","±72","159","±121","52","±48","72","±66","65","±60","31","±36","10","±15","156","±225","10","±19","205","±148","17","±41","41","±36","0","±19","52","±64","13","±20","118","±74","66","±52","15","±21","11","±18","67","±82","0","±13","17","±27","32","±39","40","±56","29","±28","10","±21","58","±81","64","±66","58","±58","16","±26","33","±35","30","±29","13","±22","102","±87","0","±19","124","±122","6","±10","53","±51","38","±38","0","±19","61","±48","32","±45","10","±15","31","±28","61","±41","0","±19","0","±19","45","±43","2","±6","8","±12","47","±51","76","±77","174","±202","22","±22","39","±60","8","±13","95","±64","75","±66","31","±43","0","±19","90","±88","0","±13","35","±34","0","±13","35","±38","6","±9","118","±126","80","±87","11","±18","0","±19","21","±33","0","±13","23","±40","23","±35","0","±13","0","±19","0","±19","0","±19","0","±13","24","±34","109","±111","16","±18","0","±13","119","±118","122","±121","0","±13"
"    Household did not receive Food Stamps/SNAP in the past 12 months:","1,540","±188","831","±104","1,002","±125","1,318","±237","1,376","±185","2,051","±296","1,737","±246","1,549","±150","2,127","±281","1,399","±191","1,452","±166","1,901","±334","2,003","±176","1,225","±189","1,179","±165","988","±63","1,111","±254","2,635","±311","2,216","±310","2,264","±234","2,051","±225","1,661","±261","1,711","±199","1,524","±195","1,777","±230","1,869","±211","2,101","±193","1,401","±201","1,789","±208","1,527","±165","1,088","±173","1,334","±178","1,208","±181","1,459","±306","441","±99","724","±155","1,321","±265","1,195","±135","1,902","±167","1,187","±117","2,032","±190","1,910","±257","2,133","±285","890","±135","2,038","±141","1,298","±115","1,578","±244","1,583","±170","1,434","±128","1,805","±175","1,317","±221","1,089","±96","1,994","±178","1,468","±236","2,201","±191","1,005","±154","959","±100","1,912","±165","1,000","±124","1,304","±89","873","±116","1,163","±226","1,602","±126","2,710","±446","1,378","±148","2,803","±386","1,909","±167","2,102","±255","1,266","±180","1,555","±135","1,394","±272","1,333","±251","956","±143","1,183","±360","1,269","±107","1,042","±97","1,298","±200","1,848","±135","2,456","±310","2,085","±166","1,786","±327","903","±72","1,722","±105","2,197","±256","1,973","±185","1,594","±127","1,009","±120","2,394","±332","1,220","±198","639","±86","1,770","±199","2,002","±198","0","±13"
"        Households with 1 or more persons with a disability","289","±91","133","±54","172","±79","274","±113","205","±96","482","±157","374","±85","222","±76","473","±209","377","±89","394","±133","196","±86","212","±95","209","±127","444","±125","306","±108","275","±145","490","±215","562","±240","489","±202","458","±150","233","±226","289","±120","242","±91","433","±150","303","±83","569","±165","300","±101","342","±88","479","±155","166","±110","264","±97","49","±50","491","±283","64","±31","80","±71","213","±105","313","±88","294","±86","263","±96","501","±185","207","±70","247","±105","210","±106","358","±133","390","±150","352","±125","339","±128","308","±145","328","±85","253","±147","175","±80","468","±125","241","±87","382","±117","188","±63","257","±84","250","±77","169","±74","246","±81","160","±51","262","±100","316","±122","349","±164","167","±86","289","±141","428","±97","368","±158","222","±69","407","±110","252","±80","205","±74","191","±107","70","±52","168","±89","100","±68","43","±41","368","±88","833","±170","390","±151","156","±112","148","±54","141","±67","366","±138","242","±76","431","±99","267","±84","354","±181","245","±119","80","±64","344","±166","234","±100","0","±13"
"        Households with no persons with a disability","1,251","±205","698","±110","830","±134","1,044","±252","1,171","±169","1,569","±313","1,363","±246","1,327","±163","1,654","±228","1,022","±195","1,058","±171","1,705","±330","1,791","±204","1,016","±217","735","±215","682","±109","836","±222","2,145","±337","1,654","±230","1,775","±199","1,593","±262","1,428","±207","1,422","±223","1,282","±186","1,344","±219","1,566","±231","1,532","±195","1,101","±213","1,447","±206","1,048","±152","922","±157","1,070","±176","1,159","±182","968","±145","377","±101","644","±142","1,108","±285","882","±151","1,608","±160","924","±151","1,531","±229","1,703","±266","1,886","±266","680","±106","1,680","±190","908","±118","1,226","±264","1,244","±166","1,126","±155","1,477","±168","1,064","±187","914","±115","1,526","±159","1,227","±247","1,819","±214","817","±173","702","±96","1,662","±174","831","±131","1,058","±112","713","±112","901","±222","1,286","±109","2,361","±465","1,211","±163","2,514","±387","1,481","±196","1,734","±240","1,044","±178","1,148","±136","1,142","±267","1,128","±257","765","±106","1,113","±361","1,101","±108","942","±112","1,255","±199","1,480","±141","1,623","±309","1,695","±216","1,630","±325","755","±79","1,581","±114","1,831","±251","1,731","±193","1,163","±135","742","±110","2,040","±294","975","±204","559","±100","1,426","±238","1,768","±197","0","±13"
