"Label (Grouping)","Census Tract 9001; Prince William County; Virginia!!Estimate","Census Tract 9001; Prince William County; Virginia!!Margin of Error","Census Tract 9002.01; Prince William County; Virginia!!Estimate","Census Tract 9002.01; Prince William County; Virginia!!Margin of Error","Census Tract 9002.02; Prince William County; Virginia!!Estimate","Census Tract 9002.02; Prince William County; Virginia!!Margin of Error","Census Tract 9002.03; Prince William County; Virginia!!Estimate","Census Tract 9002.03; Prince William County; Virginia!!Margin of Error","Census Tract 9003.01; Prince William County; Virginia!!Estimate","Census Tract 9003.01; Prince William County; Virginia!!Margin of Error","Census Tract 9003.02; Prince William County; Virginia!!Estimate","Census Tract 9003.02; Prince William County; Virginia!!Margin of Error","Census Tract 9004.03; Prince William County; Virginia!!Estimate","Census Tract 9004.03; Prince William County; Virginia!!Margin of Error","Census Tract 9004.04; Prince William County; Virginia!!Estimate","Census Tract 9004.04; Prince William County; Virginia!!Margin of Error","Census Tract 9004.07; Prince William County; Virginia!!Estimate","Census Tract 9004.07; Prince William County; Virginia!!Margin of Error","Census Tract 9004.08; Prince William County; Virginia!!Estimate","Census Tract 9004.08; Prince William County; Virginia!!Margin of Error","Census Tract 9004.09; Prince William County; Virginia!!Estimate","Census Tract 9004.09; Prince William County; Virginia!!Margin of Error","Census Tract 9004.10; Prince William County; Virginia!!Estimate","Census Tract 9004.10; Prince William County; Virginia!!Margin of Error","Census Tract 9005.02; Prince William County; Virginia!!Estimate","Census Tract 9005.02; Prince William County; Virginia!!Margin of Error","Census Tract 9005.03; Prince William County; Virginia!!Estimate","Census Tract 9005.03; Prince William County; Virginia!!Margin of Error","Census Tract 9005.04; Prince William County; Virginia!!Estimate","Census Tract 9005.04; Prince William County; Virginia!!Margin of Error","Census Tract 9006.01; Prince William County; Virginia!!Estimate","Census Tract 9006.01; Prince William County; Virginia!!Margin of Error","Census Tract 9006.02; Prince William County; Virginia!!Estimate","Census Tract 9006.02; Prince William County; Virginia!!Margin of Error","Census Tract 9007.01; Prince William County; Virginia!!Estimate","Census Tract 9007.01; Prince William County; Virginia!!Margin of Error","Census Tract 9007.02; Prince William County; Virginia!!Estimate","Census Tract 9007.02; Prince William County; Virginia!!Margin of Error","Census Tract 9008.01; Prince William County; Virginia!!Estimate","Census Tract 9008.01; Prince William County; Virginia!!Margin of Error","Census Tract 9008.03; Prince William County; Virginia!!Estimate","Census Tract 9008.03; Prince William County; Virginia!!Margin of Error","Census Tract 9008.04; Prince William County; Virginia!!Estimate","Census Tract 9008.04; Prince William County; Virginia!!Margin of Error","Census Tract 9009.01; Prince William County; Virginia!!Estimate","Census Tract 9009.01; Prince William County; Virginia!!Margin of Error","Census Tract 9009.04; Prince William County; Virginia!!Estimate","Census Tract 9009.04; Prince William County; Virginia!!Margin of Error","Census Tract 9009.05; Prince William County; Virginia!!Estimate","Census Tract 9009.05; Prince William County; Virginia!!Margin of Error","Census Tract 9010.05; Prince William County; Virginia!!Estimate","Census Tract 9010.05; Prince William County; Virginia!!Margin of Error","Census Tract 9010.09; Prince William County; Virginia!!Estimate","Census Tract 9010.09; Prince William County; Virginia!!Margin of Error","Census Tract 9010.10; Prince William County; Virginia!!Estimate","Census Tract 9010.10; Prince William County; Virginia!!Margin of Error","Census Tract 9010.11; Prince William County; Virginia!!Estimate","Census Tract 9010.11; Prince William County; Virginia!!Margin of Error","Census Tract 9010.12; Prince William County; Virginia!!Estimate","Census Tract 9010.12; Prince William County; Virginia!!Margin of Error","Census Tract 9010.13; Prince William County; Virginia!!Estimate","Census Tract 9010.13; Prince William County; Virginia!!Margin of Error","Census Tract 9010.14; Prince William County; Virginia!!Estimate","Census Tract 9010.14; Prince William County; Virginia!!Margin of Error","Census Tract 9010.15; Prince William County; Virginia!!Estimate","Census Tract 9010.15; Prince William County; Virginia!!Margin of Error","Census Tract 9010.16; Prince William County; Virginia!!Estimate","Census Tract 9010.16; Prince William County; Virginia!!Margin of Error","Census Tract 9011.01; Prince William County; Virginia!!Estimate","Census Tract 9011.01; Prince William County; Virginia!!Margin of Error","Census Tract 9011.02; Prince William County; Virginia!!Estimate","Census Tract 9011.02; Prince William County; Virginia!!Margin of Error","Census Tract 9012.03; Prince William County; Virginia!!Estimate","Census Tract 9012.03; Prince William County; Virginia!!Margin of Error","Census Tract 9012.08; Prince William County; Virginia!!Estimate","Census Tract 9012.08; Prince William County; Virginia!!Margin of Error","Census Tract 9012.09; Prince William County; Virginia!!Estimate","Census Tract 9012.09; Prince William County; Virginia!!Margin of Error","Census Tract 9012.11; Prince William County; Virginia!!Estimate","Census Tract 9012.11; Prince William County; Virginia!!Margin of Error","Census Tract 9012.12; Prince William County; Virginia!!Estimate","Census Tract 9012.12; Prince William County; Virginia!!Margin of Error","Census Tract 9012.19; Prince William County; Virginia!!Estimate","Census Tract 9012.19; Prince William County; Virginia!!Margin of Error","Census Tract 9012.21; Prince William County; Virginia!!Estimate","Census Tract 9012.21; Prince William County; Virginia!!Margin of Error","Census Tract 9012.22; Prince William County; Virginia!!Estimate","Census Tract 9012.22; Prince William County; Virginia!!Margin of Error","Census Tract 9012.23; Prince William County; Virginia!!Estimate","Census Tract 9012.23; Prince William County; Virginia!!Margin of Error","Census Tract 9012.24; Prince William County; Virginia!!Estimate","Census Tract 9012.24; Prince William County; Virginia!!Margin of Error","Census Tract 9012.25; Prince William County; Virginia!!Estimate","Census Tract 9012.25; Prince William County; Virginia!!Margin of Error","Census Tract 9012.26; Prince William County; Virginia!!Estimate","Census Tract 9012.26; Prince William County; Virginia!!Margin of Error","Census Tract 9012.27; Prince William County; Virginia!!Estimate","Census Tract 9012.27; Prince William County; Virginia!!Margin of Error","Census Tract 9012.28; Prince William County; Virginia!!Estimate","Census Tract 9012.28; Prince William County; Virginia!!Margin of Error","Census Tract 9012.29; Prince William County; Virginia!!Estimate","Census Tract 9012.29; Prince William County; Virginia!!Margin of Error","Census Tract 9012.30; Prince William County; Virginia!!Estimate","Census Tract 9012.30; Prince William County; Virginia!!Margin of Error","Census Tract 9012.31; Prince William County; Virginia!!Estimate","Census Tract 9012.31; Prince William County; Virginia!!Margin of Error","Census Tract 9012.32; Prince William County; Virginia!!Estimate","Census Tract 9012.32; Prince William County; Virginia!!Margin of Error","Census Tract 9012.33; Prince William County; Virginia!!Estimate","Census Tract 9012.33; Prince William County; Virginia!!Margin of Error","Census Tract 9012.34; Prince William County; Virginia!!Estimate","Census Tract 9012.34; Prince William County; Virginia!!Margin of Error","Census Tract 9012.35; Prince William County; Virginia!!Estimate","Census Tract 9012.35; Prince William County; Virginia!!Margin of Error","Census Tract 9012.36; Prince William County; Virginia!!Estimate","Census Tract 9012.36; Prince William County; Virginia!!Margin of Error","Census Tract 9012.37; Prince William County; Virginia!!Estimate","Census Tract 9012.37; Prince William County; Virginia!!Margin of Error","Census Tract 9013.03; Prince William County; Virginia!!Estimate","Census Tract 9013.03; Prince William County; Virginia!!Margin of Error","Census Tract 9013.04; Prince William County; Virginia!!Estimate","Census Tract 9013.04; Prince William County; Virginia!!Margin of Error","Census Tract 9013.05; Prince William County; Virginia!!Estimate","Census Tract 9013.05; Prince William County; Virginia!!Margin of Error","Census Tract 9013.06; Prince William County; Virginia!!Estimate","Census Tract 9013.06; Prince William County; Virginia!!Margin of Error","Census Tract 9014.03; Prince William County; Virginia!!Estimate","Census Tract 9014.03; Prince William County; Virginia!!Margin of Error","Census Tract 9014.07; Prince William County; Virginia!!Estimate","Census Tract 9014.07; Prince William County; Virginia!!Margin of Error","Census Tract 9014.09; Prince William County; Virginia!!Estimate","Census Tract 9014.09; Prince William County; Virginia!!Margin of Error","Census Tract 9014.11; Prince William County; Virginia!!Estimate","Census Tract 9014.11; Prince William County; Virginia!!Margin of Error","Census Tract 9014.12; Prince William County; Virginia!!Estimate","Census Tract 9014.12; Prince William County; Virginia!!Margin of Error","Census Tract 9014.13; Prince William County; Virginia!!Estimate","Census Tract 9014.13; Prince William County; Virginia!!Margin of Error","Census Tract 9014.14; Prince William County; Virginia!!Estimate","Census Tract 9014.14; Prince William County; Virginia!!Margin of Error","Census Tract 9014.15; Prince William County; Virginia!!Estimate","Census Tract 9014.15; Prince William County; Virginia!!Margin of Error","Census Tract 9014.16; Prince William County; Virginia!!Estimate","Census Tract 9014.16; Prince William County; Virginia!!Margin of Error","Census Tract 9014.17; Prince William County; Virginia!!Estimate","Census Tract 9014.17; Prince William County; Virginia!!Margin of Error","Census Tract 9014.18; Prince William County; Virginia!!Estimate","Census Tract 9014.18; Prince William County; Virginia!!Margin of Error","Census Tract 9014.19; Prince William County; Virginia!!Estimate","Census Tract 9014.19; Prince William County; Virginia!!Margin of Error","Census Tract 9014.20; Prince William County; Virginia!!Estimate","Census Tract 9014.20; Prince William County; Virginia!!Margin of Error","Census Tract 9014.21; Prince William County; Virginia!!Estimate","Census Tract 9014.21; Prince William County; Virginia!!Margin of Error","Census Tract 9015.03; Prince William County; Virginia!!Estimate","Census Tract 9015.03; Prince William County; Virginia!!Margin of Error","Census Tract 9015.04; Prince William County; Virginia!!Estimate","Census Tract 9015.04; Prince William County; Virginia!!Margin of Error","Census Tract 9015.05; Prince William County; Virginia!!Estimate","Census Tract 9015.05; Prince William County; Virginia!!Margin of Error","Census Tract 9015.06; Prince William County; Virginia!!Estimate","Census Tract 9015.06; Prince William County; Virginia!!Margin of Error","Census Tract 9015.07; Prince William County; Virginia!!Estimate","Census Tract 9015.07; Prince William County; Virginia!!Margin of Error","Census Tract 9015.08; Prince William County; Virginia!!Estimate","Census Tract 9015.08; Prince William County; Virginia!!Margin of Error","Census Tract 9015.09; Prince William County; Virginia!!Estimate","Census Tract 9015.09; Prince William County; Virginia!!Margin of Error","Census Tract 9015.10; Prince William County; Virginia!!Estimate","Census Tract 9015.10; Prince William County; Virginia!!Margin of Error","Census Tract 9015.11; Prince William County; Virginia!!Estimate","Census Tract 9015.11; Prince William County; Virginia!!Margin of Error","Census Tract 9016.01; Prince William County; Virginia!!Estimate","Census Tract 9016.01; Prince William County; Virginia!!Margin of Error","Census Tract 9016.02; Prince William County; Virginia!!Estimate","Census Tract 9016.02; Prince William County; Virginia!!Margin of Error","Census Tract 9017.02; Prince William County; Virginia!!Estimate","Census Tract 9017.02; Prince William County; Virginia!!Margin of Error","Census Tract 9017.03; Prince William County; Virginia!!Estimate","Census Tract 9017.03; Prince William County; Virginia!!Margin of Error","Census Tract 9017.04; Prince William County; Virginia!!Estimate","Census Tract 9017.04; Prince William County; Virginia!!Margin of Error","Census Tract 9019; Prince William County; Virginia!!Estimate","Census Tract 9019; Prince William County; Virginia!!Margin of Error","Census Tract 9801; Prince William County; Virginia!!Estimate","Census Tract 9801; Prince William County; Virginia!!Margin of Error"
"Total:","3,196","±465","3,114","±408","3,668","±809","5,442","±1,046","3,750","±423","5,485","±747","6,214","±721","5,542","±589","6,505","±768","5,385","±988","4,670","±558","5,606","±785","4,312","±646","3,350","±613","5,488","±1,401","3,181","±284","3,757","±671","7,423","±903","8,116","±1,580","6,989","±771","6,771","±737","5,760","±756","6,123","±623","8,662","±875","6,058","±749","6,952","±790","7,467","±701","4,790","±883","6,564","±695","3,566","±444","3,076","±619","5,088","±1,089","3,365","±524","5,814","±767","1,696","±252","2,814","±365","3,671","±564","3,373","±428","6,547","±716","4,512","±518","6,641","±899","5,335","±586","6,771","±1,293","2,539","±239","6,195","±702","4,401","±558","4,771","±975","6,223","±699","5,665","±799","6,095","±463","4,500","±926","4,139","±408","7,197","±734","5,705","±722","7,480","±667","3,563","±496","2,919","±342","6,711","±586","3,138","±274","5,188","±705","3,156","±399","4,670","±880","5,393","±377","7,349","±1,068","4,160","±503","8,780","±1,086","5,936","±465","6,787","±897","4,606","±518","5,400","±620","4,689","±694","5,248","±1,267","3,134","±333","5,296","±910","3,985","±619","3,923","±537","5,497","±1,124","5,681","±428","4,718","±621","7,574","±789","6,590","±1,534","2,978","±290","6,261","±667","8,057","±1,247","6,029","±496","4,469","±278","4,299","±1,119","7,550","±1,036","4,789","±767","2,738","±426","7,002","±1,298","7,256","±802","0","±13"
"    Under .50","42","±51","297","±220","12","±15","287","±258","137","±110","289","±199","202","±158","400","±291","108","±134","192","±153","34","±45","501","±411","71","±67","20","±22","103","±73","284","±230","238","±231","471","±326","560","±330","13","±26","1,039","±519","101","±96","174","±131","365","±286","288","±301","10","±17","31","±35","104","±105","157","±154","58","±48","54","±62","122","±111","58","±58","245","±203","180","±184","0","±13","73","±66","101","±148","440","±244","196","±160","244","±145","53","±43","359","±203","98","±79","164","±149","163","±220","43","±37","92","±63","28","±29","201","±205","124","±70","118","±80","141","±151","237","±177","57","±75","7","±25","10","±15","1","±3","38","±41","325","±222","63","±51","59","±80","148","±102","173","±260","231","±206","255","±209","89","±125","84","±83","62","±54","91","±101","0","±13","14","±22","4","±8","111","±124","509","±306","57","±84","50","±56","18","±21","150","±126","23","±33","102","±140","0","±13","78","±61","249","±229","65","±51","48","±53","664","±643","86","±83","170","±162","47","±49","377","±359","272","±225","0","±13"
"    .50 to .99","0","±13","112","±171","25","±29","107","±84","571","±366","588","±532","331","±326","442","±308","373","±216","198","±221","87","±66","178","±117","130","±135","57","±61","667","±609","165","±121","180","±221","363","±305","247","±163","1","±3","69","±59","38","±61","131","±113","151","±117","132","±107","53","±78","47","±85","14","±18","207","±226","237","±211","32","±40","244","±217","45","±58","443","±431","26","±20","119","±147","12","±25","106","±89","355","±306","64","±75","63","±70","10","±15","223","±135","9","±15","152","±122","21","±31","103","±90","93","±80","381","±440","239","±185","82","±53","139","±168","296","±243","109","±111","161","±173","64","±65","0","±13","20","±31","247","±223","40","±51","77","±83","71","±78","268","±265","154","±79","195","±126","28","±38","102","±91","44","±45","40","±67","151","±162","64","±90","23","±47","34","±73","437","±286","565","±417","26","±42","75","±56","7","±13","0","±13","14","±36","32","±38","198","±115","178","±135","96","±93","0","±19","30","±35","77","±79","205","±162","146","±108","19","±18","526","±342","1,294","±663","0","±13"
"    1.00 to 1.24","20","±33","76","±86","7","±11","878","±581","15","±21","253","±273","283","±368","116","±143","60","±70","87","±90","180","±149","319","±235","56","±78","76","±133","322","±360","95","±145","312","±341","22","±65","0","±19","0","±19","126","±139","79","±114","945","±624","510","±515","52","±81","53","±86","0","±19","215","±205","23","±126","11","±18","88","±146","11","±20","285","±297","31","±52","22","±29","259","±226","16","±28","66","±86","177","±122","376","±319","379","±381","0","±19","215","±262","0","±13","26","±30","0","±13","14","±21","120","±127","15","±25","139","±116","229","±229","2","±4","0","±19","0","±19","402","±437","35","±38","46","±80","64","±61","60","±91","26","±36","41","±46","55","±55","76","±88","563","±745","358","±286","120","±177","0","±19","114","±168","191","±281","18","±23","0","±13","863","±1,223","52","±88","126","±154","124","±118","0","±13","0","±19","0","±19","16","±25","0","±19","62","±76","51","±54","144","±104","0","±19","0","±19","58","±66","301","±471","357","±373","243","±185","43","±40","135","±102","0","±19","0","±13"
"    1.25 to 1.49","12","±19","588","±535","144","±143","196","±206","60","±96","91","±107","104","±83","387","±275","293","±298","133","±140","0","±13","47","±67","0","±13","472","±406","903","±1,219","95","±155","345","±301","257","±276","0","±19","72","±99","295","±343","265","±151","285","±319","0","±19","157","±185","50","±81","0","±19","256","±205","175","±216","76","±97","117","±112","18","±22","248","±255","60","±109","104","±55","150","±113","0","±13","571","±447","376","±276","97","±133","0","±19","5","±8","407","±280","6","±9","30","±35","0","±13","12","±30","144","±108","0","±19","305","±350","29","±43","109","±136","73","±77","17","±30","118","±174","7","±15","0","±13","0","±19","0","±13","28","±44","0","±13","102","±159","32","±34","76","±112","77","±112","286","±394","103","±123","0","±19","8","±14","9","±13","0","±13","83","±104","10","±16","236","±226","103","±127","65","±116","58","±117","51","±53","0","±13","163","±154","160","±174","3","±5","542","±457","69","±94","41","±71","19","±31","98","±84","337","±428","258","±217","103","±132","217","±164","150","±153","0","±13"
"    1.50 to 1.84","45","±53","42","±61","487","±342","293","±344","66","±50","95","±107","349","±282","103","±90","1,074","±598","82","±92","247","±240","505","±347","344","±307","184","±216","340","±376","103","±147","378","±354","118","±111","465","±323","127","±155","166","±208","20","±33","41","±55","351","±298","309","±246","81","±112","36","±41","98","±116","134","±114","263","±236","251","±193","56","±49","150","±205","482","±399","210","±141","426","±269","130","±186","9","±15","21","±26","61","±84","0","±19","22","±29","7","±21","24","±37","512","±430","132","±141","19","±25","16","±26","513","±385","472","±327","210","±266","198","±183","105","±93","19","±27","34","±39","101","±104","204","±180","262","±229","113","±137","341","±529","169","±114","370","±371","57","±80","1,047","±643","390","±249","468","±532","0","±19","112","±188","70","±70","100","±147","155","±151","0","±19","65","±61","345","±446","481","±392","104","±132","37","±55","67","±68","36","±44","67","±73","13","±20","26","±19","117","±112","0","±19","25","±39","21","±25","927","±890","632","±532","405","±296","171","±178","1,249","±568","328","±323","0","±13"
"    1.85 to 1.99","22","±27","60","±81","205","±229","32","±48","46","±36","426","±387","87","±83","120","±131","132","±114","117","±147","0","±13","530","±549","0","±13","45","±46","171","±221","0","±13","155","±132","196","±200","10","±16","0","±19","0","±19","76","±101","413","±397","254","±387","70","±87","8","±25","0","±19","6","±11","0","±19","182","±223","100","±125","269","±395","70","±107","30","±34","145","±149","38","±47","0","±13","19","±25","42","±72","55","±90","209","±266","0","±19","97","±91","158","±186","0","±19","12","±17","0","±13","313","±220","0","±19","21","±21","225","±161","24","±29","59","±58","204","±284","21","±33","0","±13","27","±38","97","±159","0","±13","26","±37","81","±75","30","±46","0","±19","840","±720","111","±133","135","±171","37","±41","77","±108","10","±15","0","±19","96","±113","38","±45","12","±21","83","±86","250","±194","26","±40","0","±19","0","±19","132","±163","126","±215","22","±35","81","±77","27","±38","41","±73","0","±19","46","±71","59","±110","190","±214","326","±452","385","±333","149","±140","55","±75","0","±13"
"    2.00 and over","3,055","±448","1,939","±464","2,788","±769","3,649","±1,059","2,855","±303","3,743","±628","4,858","±662","3,974","±509","4,465","±960","4,576","±999","4,122","±556","3,526","±620","3,711","±641","2,496","±650","2,982","±869","2,439","±355","2,149","±629","5,996","±843","6,834","±1,612","6,776","±800","5,076","±956","5,181","±738","4,134","±688","7,031","±955","5,050","±755","6,697","±794","7,353","±725","4,097","±938","5,868","±730","2,739","±341","2,434","±588","4,368","±1,115","2,509","±632","4,523","±963","1,009","±226","1,822","±366","3,440","±547","2,501","±406","5,136","±806","3,663","±542","5,746","±862","5,245","±589","5,463","±1,319","2,244","±206","5,311","±780","4,073","±500","4,580","±977","5,445","±814","4,728","±979","4,718","±696","3,601","±861","3,549","±417","6,523","±826","5,119","±746","6,687","±591","3,349","±519","2,632","±399","6,267","±666","2,680","±362","4,402","±539","2,725","±342","3,983","±896","4,812","±458","4,496","±1,220","2,798","±530","7,488","±923","5,605","±498","6,356","±912","4,225","±481","5,031","±661","4,374","±714","4,227","±340","2,957","±368","3,958","±1,026","1,953","±405","3,645","±549","5,277","±1,123","5,538","±427","4,384","±617","7,181","±853","6,199","±1,515","2,619","±291","5,175","±643","7,602","±1,209","5,898","±503","4,247","±317","2,173","±527","5,743","±1,090","3,241","±811","1,970","±640","4,349","±1,285","5,157","±822","0","±13"
