"Label (Grouping)","Census Tract 9001; Prince William County; Virginia!!Estimate","Census Tract 9001; Prince William County; Virginia!!Margin of Error","Census Tract 9002.01; Prince William County; Virginia!!Estimate","Census Tract 9002.01; Prince William County; Virginia!!Margin of Error","Census Tract 9002.02; Prince William County; Virginia!!Estimate","Census Tract 9002.02; Prince William County; Virginia!!Margin of Error","Census Tract 9002.03; Prince William County; Virginia!!Estimate","Census Tract 9002.03; Prince William County; Virginia!!Margin of Error","Census Tract 9003.01; Prince William County; Virginia!!Estimate","Census Tract 9003.01; Prince William County; Virginia!!Margin of Error","Census Tract 9003.02; Prince William County; Virginia!!Estimate","Census Tract 9003.02; Prince William County; Virginia!!Margin of Error","Census Tract 9004.03; Prince William County; Virginia!!Estimate","Census Tract 9004.03; Prince William County; Virginia!!Margin of Error","Census Tract 9004.04; Prince William County; Virginia!!Estimate","Census Tract 9004.04; Prince William County; Virginia!!Margin of Error","Census Tract 9004.07; Prince William County; Virginia!!Estimate","Census Tract 9004.07; Prince William County; Virginia!!Margin of Error","Census Tract 9004.08; Prince William County; Virginia!!Estimate","Census Tract 9004.08; Prince William County; Virginia!!Margin of Error","Census Tract 9004.09; Prince William County; Virginia!!Estimate","Census Tract 9004.09; Prince William County; Virginia!!Margin of Error","Census Tract 9004.10; Prince William County; Virginia!!Estimate","Census Tract 9004.10; Prince William County; Virginia!!Margin of Error","Census Tract 9005.02; Prince William County; Virginia!!Estimate","Census Tract 9005.02; Prince William County; Virginia!!Margin of Error","Census Tract 9005.03; Prince William County; Virginia!!Estimate","Census Tract 9005.03; Prince William County; Virginia!!Margin of Error","Census Tract 9005.04; Prince William County; Virginia!!Estimate","Census Tract 9005.04; Prince William County; Virginia!!Margin of Error","Census Tract 9006.01; Prince William County; Virginia!!Estimate","Census Tract 9006.01; Prince William County; Virginia!!Margin of Error","Census Tract 9006.02; Prince William County; Virginia!!Estimate","Census Tract 9006.02; Prince William County; Virginia!!Margin of Error","Census Tract 9007.01; Prince William County; Virginia!!Estimate","Census Tract 9007.01; Prince William County; Virginia!!Margin of Error","Census Tract 9007.02; Prince William County; Virginia!!Estimate","Census Tract 9007.02; Prince William County; Virginia!!Margin of Error","Census Tract 9008.01; Prince William County; Virginia!!Estimate","Census Tract 9008.01; Prince William County; Virginia!!Margin of Error","Census Tract 9008.03; Prince William County; Virginia!!Estimate","Census Tract 9008.03; Prince William County; Virginia!!Margin of Error","Census Tract 9008.04; Prince William County; Virginia!!Estimate","Census Tract 9008.04; Prince William County; Virginia!!Margin of Error","Census Tract 9009.01; Prince William County; Virginia!!Estimate","Census Tract 9009.01; Prince William County; Virginia!!Margin of Error","Census Tract 9009.04; Prince William County; Virginia!!Estimate","Census Tract 9009.04; Prince William County; Virginia!!Margin of Error","Census Tract 9009.05; Prince William County; Virginia!!Estimate","Census Tract 9009.05; Prince William County; Virginia!!Margin of Error","Census Tract 9010.05; Prince William County; Virginia!!Estimate","Census Tract 9010.05; Prince William County; Virginia!!Margin of Error","Census Tract 9010.09; Prince William County; Virginia!!Estimate","Census Tract 9010.09; Prince William County; Virginia!!Margin of Error","Census Tract 9010.10; Prince William County; Virginia!!Estimate","Census Tract 9010.10; Prince William County; Virginia!!Margin of Error","Census Tract 9010.11; Prince William County; Virginia!!Estimate","Census Tract 9010.11; Prince William County; Virginia!!Margin of Error","Census Tract 9010.12; Prince William County; Virginia!!Estimate","Census Tract 9010.12; Prince William County; Virginia!!Margin of Error","Census Tract 9010.13; Prince William County; Virginia!!Estimate","Census Tract 9010.13; Prince William County; Virginia!!Margin of Error","Census Tract 9010.14; Prince William County; Virginia!!Estimate","Census Tract 9010.14; Prince William County; Virginia!!Margin of Error","Census Tract 9010.15; Prince William County; Virginia!!Estimate","Census Tract 9010.15; Prince William County; Virginia!!Margin of Error","Census Tract 9010.16; Prince William County; Virginia!!Estimate","Census Tract 9010.16; Prince William County; Virginia!!Margin of Error","Census Tract 9011.01; Prince William County; Virginia!!Estimate","Census Tract 9011.01; Prince William County; Virginia!!Margin of Error","Census Tract 9011.02; Prince William County; Virginia!!Estimate","Census Tract 9011.02; Prince William County; Virginia!!Margin of Error","Census Tract 9012.03; Prince William County; Virginia!!Estimate","Census Tract 9012.03; Prince William County; Virginia!!Margin of Error","Census Tract 9012.08; Prince William County; Virginia!!Estimate","Census Tract 9012.08; Prince William County; Virginia!!Margin of Error","Census Tract 9012.09; Prince William County; Virginia!!Estimate","Census Tract 9012.09; Prince William County; Virginia!!Margin of Error","Census Tract 9012.11; Prince William County; Virginia!!Estimate","Census Tract 9012.11; Prince William County; Virginia!!Margin of Error","Census Tract 9012.12; Prince William County; Virginia!!Estimate","Census Tract 9012.12; Prince William County; Virginia!!Margin of Error","Census Tract 9012.19; Prince William County; Virginia!!Estimate","Census Tract 9012.19; Prince William County; Virginia!!Margin of Error","Census Tract 9012.21; Prince William County; Virginia!!Estimate","Census Tract 9012.21; Prince William County; Virginia!!Margin of Error","Census Tract 9012.22; Prince William County; Virginia!!Estimate","Census Tract 9012.22; Prince William County; Virginia!!Margin of Error","Census Tract 9012.23; Prince William County; Virginia!!Estimate","Census Tract 9012.23; Prince William County; Virginia!!Margin of Error","Census Tract 9012.24; Prince William County; Virginia!!Estimate","Census Tract 9012.24; Prince William County; Virginia!!Margin of Error","Census Tract 9012.25; Prince William County; Virginia!!Estimate","Census Tract 9012.25; Prince William County; Virginia!!Margin of Error","Census Tract 9012.26; Prince William County; Virginia!!Estimate","Census Tract 9012.26; Prince William County; Virginia!!Margin of Error","Census Tract 9012.27; Prince William County; Virginia!!Estimate","Census Tract 9012.27; Prince William County; Virginia!!Margin of Error","Census Tract 9012.28; Prince William County; Virginia!!Estimate","Census Tract 9012.28; Prince William County; Virginia!!Margin of Error","Census Tract 9012.29; Prince William County; Virginia!!Estimate","Census Tract 9012.29; Prince William County; Virginia!!Margin of Error","Census Tract 9012.30; Prince William County; Virginia!!Estimate","Census Tract 9012.30; Prince William County; Virginia!!Margin of Error","Census Tract 9012.31; Prince William County; Virginia!!Estimate","Census Tract 9012.31; Prince William County; Virginia!!Margin of Error","Census Tract 9012.32; Prince William County; Virginia!!Estimate","Census Tract 9012.32; Prince William County; Virginia!!Margin of Error","Census Tract 9012.33; Prince William County; Virginia!!Estimate","Census Tract 9012.33; Prince William County; Virginia!!Margin of Error","Census Tract 9012.34; Prince William County; Virginia!!Estimate","Census Tract 9012.34; Prince William County; Virginia!!Margin of Error","Census Tract 9012.35; Prince William County; Virginia!!Estimate","Census Tract 9012.35; Prince William County; Virginia!!Margin of Error","Census Tract 9012.36; Prince William County; Virginia!!Estimate","Census Tract 9012.36; Prince William County; Virginia!!Margin of Error","Census Tract 9012.37; Prince William County; Virginia!!Estimate","Census Tract 9012.37; Prince William County; Virginia!!Margin of Error","Census Tract 9013.03; Prince William County; Virginia!!Estimate","Census Tract 9013.03; Prince William County; Virginia!!Margin of Error","Census Tract 9013.04; Prince William County; Virginia!!Estimate","Census Tract 9013.04; Prince William County; Virginia!!Margin of Error","Census Tract 9013.05; Prince William County; Virginia!!Estimate","Census Tract 9013.05; Prince William County; Virginia!!Margin of Error","Census Tract 9013.06; Prince William County; Virginia!!Estimate","Census Tract 9013.06; Prince William County; Virginia!!Margin of Error","Census Tract 9014.03; Prince William County; Virginia!!Estimate","Census Tract 9014.03; Prince William County; Virginia!!Margin of Error","Census Tract 9014.07; Prince William County; Virginia!!Estimate","Census Tract 9014.07; Prince William County; Virginia!!Margin of Error","Census Tract 9014.09; Prince William County; Virginia!!Estimate","Census Tract 9014.09; Prince William County; Virginia!!Margin of Error","Census Tract 9014.11; Prince William County; Virginia!!Estimate","Census Tract 9014.11; Prince William County; Virginia!!Margin of Error","Census Tract 9014.12; Prince William County; Virginia!!Estimate","Census Tract 9014.12; Prince William County; Virginia!!Margin of Error","Census Tract 9014.13; Prince William County; Virginia!!Estimate","Census Tract 9014.13; Prince William County; Virginia!!Margin of Error","Census Tract 9014.14; Prince William County; Virginia!!Estimate","Census Tract 9014.14; Prince William County; Virginia!!Margin of Error","Census Tract 9014.15; Prince William County; Virginia!!Estimate","Census Tract 9014.15; Prince William County; Virginia!!Margin of Error","Census Tract 9014.16; Prince William County; Virginia!!Estimate","Census Tract 9014.16; Prince William County; Virginia!!Margin of Error","Census Tract 9014.17; Prince William County; Virginia!!Estimate","Census Tract 9014.17; Prince William County; Virginia!!Margin of Error","Census Tract 9014.18; Prince William County; Virginia!!Estimate","Census Tract 9014.18; Prince William County; Virginia!!Margin of Error","Census Tract 9014.19; Prince William County; Virginia!!Estimate","Census Tract 9014.19; Prince William County; Virginia!!Margin of Error","Census Tract 9014.20; Prince William County; Virginia!!Estimate","Census Tract 9014.20; Prince William County; Virginia!!Margin of Error","Census Tract 9014.21; Prince William County; Virginia!!Estimate","Census Tract 9014.21; Prince William County; Virginia!!Margin of Error","Census Tract 9015.03; Prince William County; Virginia!!Estimate","Census Tract 9015.03; Prince William County; Virginia!!Margin of Error","Census Tract 9015.04; Prince William County; Virginia!!Estimate","Census Tract 9015.04; Prince William County; Virginia!!Margin of Error","Census Tract 9015.05; Prince William County; Virginia!!Estimate","Census Tract 9015.05; Prince William County; Virginia!!Margin of Error","Census Tract 9015.06; Prince William County; Virginia!!Estimate","Census Tract 9015.06; Prince William County; Virginia!!Margin of Error","Census Tract 9015.07; Prince William County; Virginia!!Estimate","Census Tract 9015.07; Prince William County; Virginia!!Margin of Error","Census Tract 9015.08; Prince William County; Virginia!!Estimate","Census Tract 9015.08; Prince William County; Virginia!!Margin of Error","Census Tract 9015.09; Prince William County; Virginia!!Estimate","Census Tract 9015.09; Prince William County; Virginia!!Margin of Error","Census Tract 9015.10; Prince William County; Virginia!!Estimate","Census Tract 9015.10; Prince William County; Virginia!!Margin of Error","Census Tract 9015.11; Prince William County; Virginia!!Estimate","Census Tract 9015.11; Prince William County; Virginia!!Margin of Error","Census Tract 9016.01; Prince William County; Virginia!!Estimate","Census Tract 9016.01; Prince William County; Virginia!!Margin of Error","Census Tract 9016.02; Prince William County; Virginia!!Estimate","Census Tract 9016.02; Prince William County; Virginia!!Margin of Error","Census Tract 9017.02; Prince William County; Virginia!!Estimate","Census Tract 9017.02; Prince William County; Virginia!!Margin of Error","Census Tract 9017.03; Prince William County; Virginia!!Estimate","Census Tract 9017.03; Prince William County; Virginia!!Margin of Error","Census Tract 9017.04; Prince William County; Virginia!!Estimate","Census Tract 9017.04; Prince William County; Virginia!!Margin of Error","Census Tract 9019; Prince William County; Virginia!!Estimate","Census Tract 9019; Prince William County; Virginia!!Margin of Error","Census Tract 9801; Prince William County; Virginia!!Estimate","Census Tract 9801; Prince William County; Virginia!!Margin of Error"
"Total:","3,234","±442","2,436","±455","4,124","±816","4,589","±971","3,494","±398","5,377","±720","6,090","±790","5,692","±561","7,089","±868","5,334","±964","4,976","±656","5,891","±812","4,801","±645","3,650","±631","5,060","±1,482","3,367","±397","3,586","±660","7,040","±1,348","8,283","±1,346","6,993","±629","5,718","±777","5,694","±693","6,026","±588","6,611","±774","6,126","±974","6,613","±715","7,436","±721","4,906","±835","6,257","±660","3,436","±371","3,349","±546","4,979","±1,093","3,531","±322","5,319","±831","1,363","±255","2,660","±371","3,536","±541","3,484","±385","6,542","±780","4,792","±518","7,569","±945","5,474","±539","6,449","±1,353","2,624","±216","6,100","±669","4,276","±543","4,961","±911","6,384","±684","6,064","±911","6,506","±492","4,766","±993","4,104","±341","6,252","±603","5,182","±700","6,809","±471","2,965","±374","3,004","±358","6,380","±564","2,982","±338","5,091","±681","3,227","±412","4,070","±604","5,259","±464","7,033","±1,057","4,369","±511","8,922","±1,031","5,984","±483","7,744","±916","4,395","±444","5,466","±600","4,403","±703","5,143","±1,255","2,914","±310","4,249","±974","3,837","±604","4,328","±477","5,416","±1,071","5,318","±407","4,615","±605","7,237","±762","7,010","±1,503","2,874","±296","5,770","±668","7,703","±1,268","6,467","±510","4,381","±348","4,611","±973","8,308","±1,083","4,619","±792","2,405","±319","6,336","±1,041","7,729","±935","0","±13"
"    Under .50","46","±37","291","±260","11","±16","316","±251","109","±94","156","±134","615","±605","228","±183","283","±212","120","±114","167","±134","292","±261","95","±91","21","±25","351","±405","227","±217","273","±255","736","±746","170","±123","92","±91","798","±395","94","±117","484","±324","118","±155","338","±296","62","±52","44","±44","10","±14","189","±136","46","±49","347","±353","158","±128","196","±182","314","±255","205","±183","3","±5","62","±62","99","±145","232","±212","345","±326","224","±178","31","±34","185","±131","141","±141","145","±124","194","±219","25","±29","96","±69","61","±58","174","±157","83","±68","84","±62","25","±36","195","±155","44","±72","3","±5","15","±23","122","±94","13","±17","121","±109","63","±48","29","±34","61","±80","674","±539","117","±107","202","±186","100","±96","55","±52","0","±13","57","±44","0","±13","10","±17","32","±28","54","±84","41","±60","29","±42","7","±15","51","±62","70","±87","81","±103","212","±196","10","±17","165","±130","226","±299","57","±56","32","±38","510","±520","46","±58","290","±174","40","±44","128","±129","215","±216","0","±13"
"    .50 to .99","26","±39","139","±161","30","±27","196","±187","543","±356","704","±577","239","±215","386","±374","461","±284","73","±63","40","±45","123","±114","110","±127","132","±147","450","±553","212","±154","55","±85","182","±160","742","±729","55","±89","61","±200","0","±19","156","±124","74","±77","235","±223","49","±67","46","±64","2","±2","196","±199","257","±182","19","±32","161","±191","227","±259","237","±257","21","±23","18","±20","236","±242","138","±174","195","±161","187","±156","61","±57","23","±41","243","±141","16","±24","244","±194","35","±45","92","±132","108","±69","380","±407","132","±103","80","±56","163","±160","282","±170","129","±117","235","±217","50","±41","0","±13","80","±84","124","±127","4","±2","80","±82","93","±85","34","±48","243","±150","349","±182","192","±219","93","±99","48","±53","57","±75","57","±60","0","±13","43","±112","129","±126","333","±248","706","±493","26","±44","32","±17","0","±19","15","±25","0","±19","64","±43","164","±93","175","±127","72","±86","15","±24","7","±12","199","±157","83","±77","155","±155","12","±19","449","±401","561","±506","0","±13"
"    1.00 to 1.24","21","±33","142","±78","0","±13","488","±371","19","±25","250","±292","325","±381","140","±151","97","±138","110","±93","151","±161","275","±236","70","±68","16","±26","17","±28","292","±320","167","±210","17","±25","27","±32","0","±19","38","±62","58","±92","371","±356","182","±213","98","±98","56","±80","146","±220","42","±47","182","±223","85","±127","308","±424","69","±87","1","±2","0","±19","11","±11","181","±197","16","±28","19","±32","233","±267","210","±157","328","±277","7","±12","150","±157","0","±13","29","±34","0","±13","44","±69","0","±19","120","±130","130","±135","110","±169","37","±56","13","±21","0","±19","249","±299","32","±36","35","±97","53","±63","167","±127","0","±19","64","±56","48","±45","62","±79","389","±292","350","±227","18","±30","12","±19","175","±182","16","±31","37","±44","0","±13","863","±1,220","56","±82","157","±231","128","±163","32","±57","0","±19","14","±23","32","±38","0","±19","50","±71","39","±52","64","±85","0","±19","0","±19","24","±38","294","±460","118","±181","202","±169","11","±17","13","±37","154","±207","0","±13"
"    1.25 to 1.49","9","±15","52","±45","84","±120","56","±71","61","±95","115","±197","33","±29","759","±351","349","±254","9","±13","13","±22","188","±154","0","±19","402","±356","1,136","±1,240","645","±443","532","±426","486","±606","68","±104","53","±81","165","±194","144","±117","437","±382","0","±19","15","±23","54","±86","203","±316","11","±16","7","±13","113","±121","71","±81","108","±80","139","±162","77","±93","50","±44","362","±327","97","±116","409","±310","348","±276","106","±150","487","±560","5","±8","307","±249","6","±9","55","±54","30","±56","0","±13","169","±118","0","±19","170","±199","30","±45","91","±132","76","±59","31","±35","296","±303","39","±40","4","±11","0","±19","0","±13","0","±19","0","±13","64","±91","27","±30","165","±156","44","±42","262","±289","90","±121","0","±19","14","±21","57","±50","0","±13","75","±86","10","±14","29","±93","451","±461","111","±163","67","±127","62","±55","0","±13","277","±241","187","±222","22","±25","306","±382","13","±22","96","±113","7","±12","68","±70","599","±686","144","±158","17","±50","517","±219","399","±433","0","±13"
"    1.50 to 1.84","126","±149","52","±74","917","±612","257","±335","58","±47","105","±91","314","±266","235","±290","492","±347","54","±75","76","±90","484","±291","470","±349","199","±207","419","±319","0","±13","465","±352","189","±401","399","±390","108","±162","169","±200","69","±82","236","±244","191","±200","475","±338","117","±140","15","±34","177","±200","98","±97","126","±139","185","±148","235","±148","234","±276","253","±259","145","±105","204","±135","140","±185","28","±81","210","±190","116","±111","424","±438","23","±30","184","±262","90","±80","296","±259","198","±161","138","±192","0","±19","304","±251","444","±311","407","±288","109","±118","103","±71","147","±175","15","±24","0","±13","121","±129","98","±97","37","±62","332","±517","244","±190","13","±21","63","±89","497","±429","476","±240","762","±581","0","±19","104","±134","120","±117","0","±19","0","±13","33","±38","64","±84","208","±269","203","±292","195","±263","0","±19","23","±39","45","±53","85","±117","107","±88","42","±37","84","±103","54","±86","0","±19","8","±13","802","±729","795","±555","439","±310","185","±163","802","±611","251","±318","0","±13"
"    1.85 to 1.99","20","±23","121","±120","100","±137","69","±68","22","±29","226","±256","21","±32","267","±218","277","±219","0","±19","157","±135","448","±533","0","±19","18","±28","0","±19","0","±13","118","±120","1,062","±1,156","114","±113","0","±19","0","±19","37","±49","109","±162","0","±19","39","±59","0","±19","0","±19","5","±9","60","±73","2","±4","18","±31","282","±405","57","±126","31","±48","74","±60","9","±14","0","±13","8","±11","59","±95","91","±127","61","±94","5","±10","108","±112","142","±178","166","±222","15","±23","7","±14","189","±238","258","±315","30","±28","33","±57","101","±88","40","±45","22","±25","16","±27","0","±13","0","±13","11","±17","0","±13","43","±56","67","±52","0","±13","79","±122","610","±482","136","±169","10","±18","22","±36","23","±38","0","±13","0","±19","50","±74","35","±57","0","±13","198","±270","365","±287","0","±13","0","±19","95","±96","53","±118","205","±322","7","±14","66","±59","74","±90","18","±45","27","±39","0","±13","145","±151","252","±245","328","±422","303","±256","400","±395","447","±506","0","±13"
"    2.00 and over","2,986","±429","1,639","±342","2,982","±736","3,207","±987","2,682","±262","3,821","±503","4,543","±744","3,677","±632","5,130","±978","4,968","±986","4,372","±683","4,081","±646","4,056","±590","2,862","±614","2,687","±847","1,991","±602","1,976","±595","4,368","±1,074","6,763","±1,615","6,685","±608","4,487","±787","5,292","±696","4,233","±825","6,046","±819","4,926","±946","6,275","±740","6,982","±798","4,659","±841","5,525","±686","2,807","±306","2,401","±633","3,966","±1,094","2,677","±409","4,407","±895","857","±194","1,883","±430","2,985","±482","2,783","±457","5,265","±857","3,737","±603","5,984","±1,002","5,380","±548","5,272","±1,407","2,229","±208","5,165","±699","3,804","±538","4,655","±923","5,822","±809","4,941","±944","5,426","±676","4,023","±873","3,519","±399","5,713","±644","4,658","±744","5,954","±602","2,841","±377","2,829","±397","6,016","±586","2,641","±401","4,591","±389","2,709","±379","3,823","±607","4,933","±495","4,455","±998","2,897","±514","7,476","±912","5,667","±471","7,339","±902","4,188","±425","5,258","±587","4,353","±697","4,084","±329","2,623","±306","3,270","±1,092","1,943","±505","3,935","±524","5,310","±1,100","5,073","±410","4,400","±624","6,589","±893","6,383","±1,481","2,531","±277","4,902","±520","7,320","±1,225","6,272","±508","4,303","±345","2,593","±627","6,415","±1,034","3,061","±710","1,837","±430","4,027","±949","5,702","±922","0","±13"
