CensusTract,Opportunity_Tier,PWC_Opportunity_Index,Top_Domain,District,City,Neighborhood,1st Due,LIFEEXPPCT,LOWINCPCT,UNEMPPCT,LINGISOPCT,LESSHSPCT,E_POV150_P,With_PublicAssIncome_P,With_SSI_P,E_UNINSUR_P,With_Medicaid_P,percent_food_insecure,PRE1960PCT,E_HBURD_P,House_Vacant_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,Owner_occupied_P,Mean_Proportion_HHIncome,percent_homeowners,PTRAF,E_NOVEH_P,Mean_Transportation_time(min),Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Fromhome_P,Percent_Severe/Fatal,Avg_Person_Injured/Kill,Avg_Pedestrian_Injured/Kill,Percent_Alcohol_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Speed_Related,Percent_Hitrun_Related,Percent_Schoolzone_Related,Percent_Lgtruck_Related,Percent_Young_Related,Percent_Senior_Related,Percent_Bike_Related,Percent_Night_Related,Percent_Workzone_Related,PM25,OZONE,DSLPM,NO2,RSEI_AIR,PTSDF,UST,PWDIS,PNPL,PRMP,Total_Calls,Chronic_History,Violence_Calls,Opioid_Calls,CPR_Calls,DISABILITYPCT,UNDER5PCT,OVER64PCT,E_SNGPNT_P,E_GROUPQ_P,Total_Population,Median_Age,Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio,Prop_White,Sex_Ratio(males per 100 females),Prop_Black,Prop_Hisp,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,Demographics_Rank,Demographics_Var1,Demographics_Val1,Demographics_Z1,Demographics_Var2,Demographics_Val2,Demographics_Z2,Demographics_Var3,Demographics_Val3,Demographics_Z3,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3
51153900409,High Opportunity,5,PublicHealth,NEABSCO,Dale City,Cloverdale,Station 10 - 1st Due,0.206153846,0.121382637,0.024560239,0.091830272,0.234729494,0.074155507,0.060797973,0.01139962,0.13931641,0.097124472,0.075,0.0,0.191893604,0.014971928,0.0,0.0,0.013932869,0.732560464,0.353438395,0.82,953881.3149,0.02279924,41.33061527,0.686714237,0.159700985,0.010873259,0.0,0.083248386,0.075,1.8,0.1,0.1,0.175,0.025,0.025,0.125,0.1,0.0,0.075,0.3,0.05,0.0,0.375,0.0,7.189668306,55.24277,0.160766455,6.513326571,31.51438735,0.0,0.0,1444.887787,0.113966102,0.0,1254,341,29,4,4,0.104966821,0.029982011,0.121726964,0.026599113,0.0,4834,40.4,48.7,18.6,30.2,0.187239442,74.6,0.220047127,0.4571325,4.0,LESSHSPCT,0.234729494,1.7201108115693218,5.0,Mean_Proportion_HHIncome,0.353438395,0.20034790928326518,6.0,Work_PublicTransportation_P,0.010873259,-0.9084891512526543,Work_Fromhome_P,0.083248386,-0.8915011771833442,Work_Walk_P,0.0,-0.6280321483470866,3.0,Percent_Night_Related,0.375,0.9719824059984243,Percent_Young_Related,0.3,0.9082018813003473,Percent_Hitrun_Related,0.1,0.7192479717088187,2.0,NO2,6.513326571,0.7572651207503216,OZONE,55.24277,0.4763083243463128,PM25,7.189668306,0.1723381315625973,1.0,CPR_Calls,4.0,0.18639312824915769,0.0,Prop_Hisp,0.4571325,1.3269131527803042,DISABILITYPCT,0.104966821,0.657385425507195,Median_Age,40.4,0.506480609871877,LINGISOPCT,0.091830272,0.5488958889606672,E_UNINSUR_P,0.13931641,0.48908873778317696,Owner_occupied_P,0.732560464,-0.09774668923183764,,,,Chronic_History,341.0,0.1251194184062623,,,
51153900410,Exceptional Opportunity,8,PublicHealth,NEABSCO,Dale City,Brightwood Forest,Station 10 - 1st Due,0.176410256,0.307248345,0.050169109,0.071703561,0.068422482,0.14904091,0.043792108,0.015880654,0.158037685,0.133196721,0.112,0.014905149,0.273820982,0.061427281,0.546070461,0.032520325,0.074590953,0.477338313,0.311626879,0.357,1318504.531,0.010105871,40.2245998,0.730066951,0.030127815,0.110772976,0.014303104,0.068472307,0.112449799,1.5823293170000001,0.040160643,0.048192771,0.144578313,0.012048193,0.008032129,0.421686747,0.088353414,0.012048193,0.136546185,0.168674699,0.120481928,0.0,0.345381526,0.040160643,7.158474044,55.32373,0.176123879,7.097802327,36.39436334,0.042028269,1.822891019,2210.774855,0.234565584,0.0,2216,388,63,6,6,0.051912568,0.108300798,0.038872857,0.170837344,0.0,5588,32.8,49.5,8.3,41.2,0.132791806,92.9,0.490022956,0.209253046,2.0,LOWINCPCT,0.307248345,1.10390978653834,3.0,E_MUNIT_P,0.546070461,2.55797326365468,4.0,Work_Carpooled_P,0.030127815,-1.4752567952574784,PTRAF,1318504.531,1.2786844402883248,Work_Fromhome_P,0.068472307,-1.095336182338722,5.0,Percent_Speed_Related,0.421686747,2.368634987165802,Percent_Lgtruck_Related,0.136546185,1.2475378056884856,Percent_Night_Related,0.345381526,0.6313222152704142,6.0,NO2,7.097802327,1.3092534237150408,OZONE,55.32373,0.5886519764158666,DSLPM,0.176123879,0.3478193107100068,1.0,Violence_Calls,63.0,1.0058883103101526,0.0,Prop_Black,0.490022956,2.5617767687617663,E_SNGPNT_P,0.170837344,2.4330162581020938,UNDER5PCT,0.108300798,1.3872288820134158,E_UNINSUR_P,0.158037685,0.7312214985680615,percent_food_insecure,0.112,0.5069806412230172,percent_homeowners,0.357,-1.6874885194937024,Owner_occupied_P,0.477338313,-1.2571161984645869,CPR_Calls,6.0,0.809962866391794,Total_Calls,2216.0,0.6467200622858207
51153900502,High Opportunity,6,PublicHealth,NEABSCO,Dale City,Potomac Town Center,Station 12 - 1st Due,0.176410256,0.155176005,0.053894183,0.033806957,0.045620952,0.053794992,0.087212151,0.027927487,0.047339593,0.15820643,0.093,0.0,0.272415483,0.041784038,0.380751174,0.0,0.030377266,0.484142915,0.300711662,0.483,1523818.995,0.035766781,42.03076923,0.633451957,0.087026852,0.066645099,0.003882239,0.158848269,0.14516129,1.806451613,0.024193548,0.080645161,0.169354839,0.016129032,0.0,0.201612903,0.056451613,0.008064516,0.024193548,0.217741936,0.129032258,0.032258065,0.346774194,0.032258065,7.152292077,55.49733,0.211705209,7.548125292,44.85417152,0.20549711,2.088257473,2471.517405,0.220695041,0.0,2623,293,40,8,5,0.061759729,0.075899844,0.087050078,0.025477707,0.02543036,4718,35.9,47.9,13.2,34.7,0.267175573,93.2,0.413832986,0.138098543,2.0,With_PublicAssIncome_P,0.087212151,0.6787179722163279,3.0,E_MUNIT_P,0.380751174,1.5609581593148458,5.0,PTRAF,1523818.995,1.7809353956567122,E_NOVEH_P,0.035766781,0.5032008345186658,Work_Walk_P,0.003882239,-0.40878479113136434,4.0,Percent_Night_Related,0.346774194,0.647340142004276,Percent_Bike_Related,0.032258065,0.48795787479990677,Avg_Person_Injured/Kill,1.806451613,0.4421028424483346,6.0,NO2,7.548125292,1.7345456735383005,DSLPM,0.211705209,1.385606075204098,OZONE,55.49733,0.8295469615847796,1.0,Total_Calls,2623.0,1.0513550589811766,0.0,Prop_Black,0.413832986,1.9044789684472248,Total_Population,4718.0,-0.34668381194099634,E_GROUPQ_P,0.02543036,0.29821072127567605,With_Medicaid_P,0.15820643,0.5215207735667778,UNEMPPCT,0.053894183,0.21337779269539503,Owner_occupied_P,0.484142915,-1.226205683643073,percent_homeowners,0.483,-1.1418893529533574,CPR_Calls,5.0,0.4981779973204759,Violence_Calls,40.0,0.2495060556490713
51153900503,High Opportunity,5,Socioeconomic,WOODBRIDGE,Dale City,Marumsco Hills,Station 12 - 1st Due,0.164102564,0.215890411,0.075921909,0.084621644,0.209232097,0.149359142,0.014646054,0.0,0.142035051,0.2256707,0.103,0.136470588,0.238405208,0.036078431,0.407058824,0.0,0.068348251,0.698404395,0.326337638,0.541,1907799.483,0.007323027,46.74418605,0.626404494,0.169007491,0.03511236,0.027153558,0.073970037,0.083916084,1.664335664,0.013986014,0.041958042,0.223776224,0.027972028,0.006993007,0.363636364,0.083916084,0.013986014,0.090909091,0.160839161,0.160839161,0.0,0.181818182,0.0,7.193168306,55.66076,0.217562229,7.477478341,42.095928,0.226708482,1.263350919,2006.137798,0.12830849,0.0,1514,247,27,2,4,0.067859022,0.092074287,0.090504839,0.056143206,0.0,3787,35.7,54.1,14.5,39.6,0.188539192,100.7,0.237826603,0.454572447,1.0,With_Medicaid_P,0.2256707,1.4267638182890445,3.0,E_MUNIT_P,0.407058824,1.719615536113754,4.0,PTRAF,1907799.483,2.7202485019209623,Work_Fromhome_P,0.073970037,-1.0194953707883183,Mean_Transportation_time(min),46.74418605,0.8222272461052538,5.0,Percent_Speed_Related,0.363636364,1.7597911925845184,Percent_Hitrun_Related,0.083916084,0.4319986584006668,Percent_Lgtruck_Related,0.090909091,0.375369172758296,6.0,NO2,7.477478341,1.6678255569350013,DSLPM,0.217562229,1.5564354915125151,OZONE,55.66076,1.0563296080488156,2.0,CPR_Calls,4.0,0.18639312824915769,0.0,Prop_Hisp,0.454572447,1.310136062842756,Total_Population,3787.0,-0.9338847030080575,UNDER5PCT,0.092074287,0.8254350161599476,LESSHSPCT,0.209232097,1.387281305289395,UNEMPPCT,0.075921909,0.9472292794884358,E_CROWD_P,0.068348251,1.0550980583352927,percent_homeowners,0.541,-0.8907405302601825,,,,,,
51153900504,Exceptional Opportunity,8,Socioeconomic,WOODBRIDGE,Dale City,Marumsco Hills,Station 12 - 1st Due,0.164102564,0.468972332,0.19214798,0.212274368,0.236950549,0.384721402,0.228158845,0.046209386,0.251624336,0.253593227,0.184,0.120310479,0.416606498,0.104139715,0.212807245,0.168822768,0.064259928,0.745619216,0.406262231,0.667,1365936.922,0.033212996,38.79899618,0.693594646,0.138145316,0.052581262,0.059273423,0.0,0.14285714300000002,1.857142858,0.163265306,0.142857143,0.224489796,0.020408163,0.0,0.142857143,0.12244898,0.0,0.040816327,0.102040816,0.102040816,0.040816327,0.408163265,0.102040816,7.177772131,55.69278,0.217556775,7.118523772,45.25113794,0.230626832,2.15025423,2152.487718,0.110172242,0.0,1948,392,86,14,5,0.126009057,0.050009844,0.111045481,0.085198556,0.0,5459,34.3,68.7,19.1,49.7,0.143731491,84.6,0.160908193,0.594471866,1.0,UNEMPPCT,0.19214798,4.819289201037466,5.0,E_MOBILE_P,0.168822768,4.992479184739542,3.0,Work_Fromhome_P,0.0,-2.0399070018603025,PTRAF,1365936.922,1.394716030226172,E_NOVEH_P,0.033212996,0.39619692216783087,4.0,Percent_Night_Related,0.408163265,1.3534134068009485,Avg_Pedestrian_Injured/Kill,0.163265306,1.1963541209028599,Percent_Hitrun_Related,0.12244898,1.1201735976240768,6.0,DSLPM,0.217556775,1.556276416823246,NO2,7.118523772,1.3288230895961461,OZONE,55.69278,1.1007619664883752,2.0,Violence_Calls,86.0,1.7622705649712338,0.0,Prop_Hisp,0.594471866,2.2269550250961565,DISABILITYPCT,0.126009057,1.3054911251710617,Child_Dependency_Ratio,49.7,0.796299482115977,With_PublicAssIncome_P,0.228158845,3.9968454434714356,E_POV150_P,0.384721402,3.1971469929433107,E_HBURD_P,0.416606498,1.9449919266709172,House_Vacant_P,0.104139715,1.908713343134987,Opioid_Calls,14.0,1.1906167152246458,CPR_Calls,5.0,0.4981779973204759
51153900601,Exceptional Opportunity,7,Socioeconomic,WOODBRIDGE,Dale City,Marumsco Acres,Station 12 - 1st Due,0.209230769,0.408672409,0.034954407,0.139773895,0.224921278,0.380110497,0.065775951,0.102774923,0.286187845,0.317127072,0.119,0.211873081,0.351490236,0.004094166,0.030706244,0.0,0.096608428,0.893064382,0.353846154,0.892,991004.3362,0.063720452,40.00880282,0.725459318,0.031496063,0.056692913,0.028346457,0.105511811,0.12195122,1.707317073,0.12195122,0.146341463,0.146341463,0.024390244,0.0,0.170731707,0.048780488,0.0,0.024390244,0.146341463,0.048780488,0.048780488,0.463414634,0.073170732,7.144686885,55.77587,0.200556916,6.613009549,51.94356778,0.243795815,3.204844393,2511.424884,0.128927425,0.0,1025,256,30,5,2,0.104972376,0.106353591,0.088674033,0.175745118,0.000276243,3453,34.2,42.7,11.7,31.0,0.184050633,131.4,0.11721519,0.57164557,1.0,With_SSI_P,0.102774923,3.4475196772351135,5.0,E_CROWD_P,0.096608428,1.8885665073297948,3.0,E_NOVEH_P,0.063720452,1.6744631614444179,Work_Carpooled_P,0.031496063,-1.4483652179799615,Work_Drivealone_P,0.725459318,0.6225504309973636,2.0,Percent_Night_Related,0.463414634,1.9888932057103608,Percent_Alcohol_Related,0.146341463,1.183939670809867,Percent_Bike_Related,0.048780488,1.121290974931968,6.0,OZONE,55.77587,1.2160613001155904,UST,3.204844393,1.202547580233797,DSLPM,0.200556916,1.0604481645216661,4.0,Total_Calls,1025.0,-0.5373592523681568,0.0,E_SNGPNT_P,0.175745118,2.5444032859640804,Prop_Hisp,0.57164557,2.077364832653621,Sex_Ratio(males per 100 females),131.4,1.527448984863574,E_POV150_P,0.380110497,3.143060548971149,With_Medicaid_P,0.317127072,2.6539355441304755,PRE1960PCT,0.211873081,1.7107292808583963,E_HBURD_P,0.351490236,1.3654526998388645,CPR_Calls,2.0,-0.43717660989347873,Chronic_History,256.0,-0.4267327259462306
51153900602,Exceptional Opportunity,8,Socioeconomic,WOODBRIDGE,Dale City,Jefferson Plaza,Station 2 - 1st Due,0.209230769,0.44896821,0.032258065,0.181481481,0.140437158,0.286391523,0.153333333,0.038518519,0.194645845,0.194158076,0.152,0.127484578,0.54,0.074708705,0.605209047,0.093899931,0.077037037,0.291411043,0.408023139,0.272,1142798.963,0.058518519,41.23584051,0.799474606,0.09938704,0.015323993,0.01882662,0.033712785,0.112676056,1.830985915,0.169014085,0.14084507,0.154929578,0.014084507,0.014084507,0.183098592,0.126760563,0.0,0.042253521,0.197183099,0.084507042,0.028169014,0.422535211,0.23943662,7.172420219,55.84385,0.215971619,7.022999902,48.63163107,0.287571303,2.758406258,2267.25926,0.122189658,0.057887864,1938,315,93,13,2,0.056128293,0.077523703,0.054099275,0.04,0.0,3694,27.6,32.2,7.9,24.3,0.115420129,117.4,0.242843952,0.548476454,1.0,LOWINCPCT,0.44896821,2.2921263418666458,4.0,E_HBURD_P,0.54,3.0432026124314024,5.0,Work_Drivealone_P,0.799474606,1.8195250392359898,Work_Fromhome_P,0.033712785,-1.5748414249723375,E_NOVEH_P,0.058518519,1.4565015151872285,3.0,Percent_Workzone_Related,0.23943662,3.2119964324360333,Percent_Night_Related,0.422535211,1.518713950829404,Avg_Pedestrian_Injured/Kill,0.169014085,1.2687211139485235,6.0,DSLPM,0.215971619,1.5100427904675588,OZONE,55.84385,1.3103933340544387,NO2,7.022999902,1.2386088106416526,2.0,Violence_Calls,93.0,1.9924738598680845,0.0,Prop_Hisp,0.548476454,1.9255279984531253,Total_Population,3694.0,-0.9925417200534246,Sex_Ratio(males per 100 females),117.4,0.7880922662705109,With_PublicAssIncome_P,0.153333333,2.2353242621521434,E_POV150_P,0.286391523,2.0437262455362544,E_MUNIT_P,0.605209047,2.914628948307495,E_MOBILE_P,0.093899931,2.6218302053741196,Opioid_Calls,13.0,1.021317275038143,Total_Calls,1938.0,0.37033546994845223
51153900701,Exceptional Opportunity,7,PublicHealth,WOODBRIDGE,Dale City,Leesylvania,Station 12 - 1st Due,0.17839493832467535,0.379545455,0.061248528,0.023320158,0.045013421,0.20161748,0.0743083,0.0,0.121027242,0.274119668,0.139,0.030529172,0.264426878,0.141791045,0.295454546,0.013568521,0.026482213,0.568783822,0.314918315,0.343,1153840.255,0.051778656,41.65190924,0.752295855,0.080416977,0.024075453,0.020352445,0.105237032,0.142857143,1.60952381,0.057142857,0.057142857,0.20952381,0.019047619,0.0,0.20952381,0.057142857,0.047619048,0.038095238,0.2,0.104761905,0.028571429,0.304761905,0.00952381,7.128559016,55.5346,0.200355687,6.613335613,47.97493187,0.193484377,2.131176596,2850.34223,0.240154859,0.0,1947,434,79,10,3,0.074577727,0.081157775,0.067395006,0.149802372,0.00368899,8102,31.2,44.9,8.9,36.0,0.173501577,110.4,0.443349106,0.208596215,2.0,With_Medicaid_P,0.274119668,2.076857435339546,3.0,House_Vacant_P,0.141791045,3.007875315067187,5.0,E_NOVEH_P,0.051778656,1.174100408708556,Work_Drivealone_P,0.752295855,1.0565506791900936,PTRAF,1153840.255,0.8758740959764705,4.0,Percent_Schoolzone_Related,0.047619048,0.5881021381810582,Percent_Bike_Related,0.028571429,0.3466427295007902,Percent_Night_Related,0.304761905,0.16413110214421192,6.0,DSLPM,0.200355687,1.054578996819605,OZONE,55.5346,0.8812644506242108,NO2,6.613335613,0.8517152682680013,1.0,Violence_Calls,79.0,1.532067270074383,0.0,Prop_Black,0.443349106,2.1591172200414968,E_SNGPNT_P,0.149802372,1.9556057228492247,UNDER5PCT,0.081157775,0.4474838054458405,LOWINCPCT,0.379545455,1.710067737679428,percent_food_insecure,0.139,1.1951445279978672,percent_homeowners,0.343,-1.748110649109296,E_MUNIT_P,0.295454546,1.046547360620462,Chronic_History,434.0,0.7289105881095781,Opioid_Calls,10.0,0.5134189544786341
51153900702,Exceptional Opportunity,7,PublicHealth,WOODBRIDGE,Dale City,Marumsco Woods,Station 12 - 1st Due,0.165128205,0.183508391,0.099564529,0.06686799,0.141848034,0.121164722,0.084555651,0.015099223,0.173625316,0.08436214,0.102,0.028747433,0.16824849,0.048049281,0.15687885,0.0,0.025884383,0.901696547,0.29766791,0.851,793963.6178,0.052631579,40.66290046,0.556389318,0.141249172,0.023615096,0.0,0.228426396,0.333333333,1.433333333,0.166666667,0.166666667,0.2,0.0,0.1,0.266666667,0.1,0.033333333,0.1,0.2,0.133333333,0.033333333,0.3,0.033333333,7.111257104,55.6238,0.177713017,5.849758825,56.79743907,0.361530455,0.456434083,3604.508696,0.255181855,0.0,2066,495,51,16,6,0.118978456,0.056310913,0.06738058,0.028904228,0.0,7796,33.6,54.5,12.3,42.2,0.226607648,83.3,0.205705152,0.416697406,2.0,UNEMPPCT,0.099564529,1.734880798246336,5.0,House_Vacant_P,0.048049281,0.2712553292488135,4.0,E_NOVEH_P,0.052631579,1.2098379895675597,Work_Walk_P,0.0,-0.6280321483470866,Work_PublicTransportation_P,0.023615096,-0.294802125200949,3.0,Percent_Drug_Related,0.1,4.342439931044755,Percent_Severe/Fatal,0.333333333,2.6397681372019535,Percent_Alcohol_Related,0.166666667,1.5657126686222762,6.0,OZONE,55.6238,1.005042288625756,PTSDF,0.361530455,0.6803933115336114,DSLPM,0.177713017,0.39416907850549393,1.0,Opioid_Calls,16.0,1.5292155955976519,0.0,DISABILITYPCT,0.118978456,1.0889470002899184,Prop_Hisp,0.416697406,1.0619251979718665,Prop_Black,0.205705152,0.1089412162676381,E_UNINSUR_P,0.173625316,0.9328250820914084,LIFEEXPPCT,0.165128205,-0.7310859343996114,E_MUNIT_P,0.15687885,0.2108187259669314,,,,Chronic_History,495.0,1.1249456564096023,CPR_Calls,6.0,0.809962866391794
51153900801,Moderate Opportunity,4,Socioeconomic,WOODBRIDGE,Dumfries,Powells Landing,Station 23 - 1st Due,0.175384615,0.044044044,0.06455455,0.011003521,0.051814604,0.028502209,0.006602113,0.007042254,0.070257945,0.043371404,0.063,0.0,0.028169014,0.0,0.0,0.0,0.002640845,0.952224758,0.283641975,0.972,708673.9258,0.002640845,48.17034437,0.620436106,0.077332657,0.040821501,0.0,0.24163286,0.071428572,1.7321428570000001,0.035714286,0.107142857,0.285714286,0.017857143,0.035714286,0.125,0.071428571,0.017857143,0.053571429,0.142857143,0.071428571,0.0,0.232142857,0.017857143,7.063994536,55.45296,0.179821116,4.933585435,59.70629063,0.414167476,1.267863648,4171.512648,0.326056004,0.0,1536,428,39,4,2,0.09454966,0.067835257,0.103463018,0.033450704,0.000712555,7078,38.4,55.1,15.8,39.2,0.290688149,106.1,0.329191699,0.151419989,1.0,UNEMPPCT,0.06455455,0.5685268522356068,3.0,E_HBURD_P,0.028169014,-1.5121284951055651,2.0,Mean_Transportation_time(min),48.17034437,1.061375252837161,Work_Walk_P,0.0,-0.6280321483470866,Work_Carpooled_P,0.077332657,-0.5474917581326376,5.0,Percent_Drug_Related,0.035714286,1.1027674417751046,Percent_Distracted_Related,0.285714286,1.0177787271360483,Percent_Alcohol_Related,0.107142857,0.4476632072286157,6.0,PTSDF,0.414167476,0.9026160059357108,OZONE,55.45296,0.76797720068648,DSLPM,0.179821116,0.4556551792342534,4.0,Chronic_History,428.0,0.6899563190964609,0.0,Prop_Black,0.329191699,1.1742708877655832,DISABILITYPCT,0.09454966,0.33653447514164697,Median_Age,38.4,0.20730747274049535,LIFEEXPPCT,0.175384615,-0.16588899368104618,,,,House_Vacant_P,0.0,-1.1314558752128714,percent_homeowners,0.972,0.9755550314770286,Violence_Calls,39.0,0.2166198706638069,,,
51153900803,Exceptional Opportunity,8,PublicHealth,WOODBRIDGE,Dumfries,Cherry Hill,Station 23 - 1st Due,0.17839493832467535,0.215285065,0.054432348,0.022813688,0.093275488,0.185729276,0.126901141,0.032794677,0.116474292,0.245393338,0.167,0.011984021,0.281844107,0.066134044,0.250776742,0.0,0.067490494,0.552116125,0.407586207,0.487,731358.0153,0.02661597,41.22412008,0.751766217,0.147077714,0.003853565,0.0,0.069364162,0.139534884,1.627906977,0.139534884,0.093023256,0.209302326,0.0,0.046511628,0.209302326,0.139534884,0.0,0.139534884,0.255813954,0.139534884,0.0,0.279069767,0.046511628,7.071904098,55.14926,0.157864669,5.667331141,52.49390076,0.342470995,1.190701308,3870.957296,0.368213043,0.0,2029,407,73,11,3,0.118532955,0.056313396,0.055788737,0.162072243,0.0,6127,31.7,57.6,12.9,44.7,0.132480053,112.4,0.476396277,0.246509309,2.0,percent_food_insecure,0.167,1.9087959661347482,4.0,percent_homeowners,0.487,-1.1245687444917591,6.0,Work_PublicTransportation_P,0.003853565,-1.2465797369863283,Work_Fromhome_P,0.069364162,-1.0830331032523928,Work_Drivealone_P,0.751766217,1.0479853779572155,3.0,Percent_Drug_Related,0.046511628,1.6468984727322429,Percent_Hitrun_Related,0.139534884,1.4253178293677022,Percent_Lgtruck_Related,0.139534884,1.304654709781236,5.0,PTSDF,0.342470995,0.5999281850012981,OZONE,55.14926,0.3465497410332628,RSEI_AIR,52.49390076,0.274148315109444,1.0,Violence_Calls,73.0,1.3347501601627965,0.0,Prop_Black,0.476396277,2.444218169745487,E_SNGPNT_P,0.162072243,2.2340831879769967,DISABILITYPCT,0.118532955,1.0752254672120671,With_Medicaid_P,0.245393338,1.6914043587273397,With_PublicAssIncome_P,0.126901141,1.6130650241973359,E_CROWD_P,0.067490494,1.0298005028244344,Mean_Proportion_HHIncome,0.407586207,0.9516470600546052,Opioid_Calls,11.0,0.682718394665137,Chronic_History,407.0,0.5536163775505509
51153900804,High Opportunity,5,Socioeconomic,WOODBRIDGE,Dumfries,North Pond Trail,Station 23 - 1st Due,0.17839493832467535,0.070600632,0.052168816,0.018220793,0.064614531,0.051984545,0.067524116,0.013933548,0.069195645,0.080780942,0.074,0.008574491,0.229903537,0.0,0.128081458,0.0,0.006966774,0.725500527,0.374329359,0.678,549528.9028,0.052518757,51.94889601,0.661402976,0.139993927,0.028241725,0.0,0.147282114,0.153846154,1.307692308,0.38461538500000003,0.153846154,0.076923077,0.0,0.076923077,0.153846154,0.0,0.076923077,0.076923077,0.384615385,0.153846154,0.0,0.384615385,0.0,7.024996448,55.32433,0.15388705,4.198051573,63.82219524,0.473868267,0.0,5072.237106,0.410134344,0.0,1607,285,29,6,1,0.081676518,0.098349139,0.064278188,0.088960343,0.0,5564,38.7,54.9,12.0,42.9,0.248386502,68.1,0.480545823,0.124469851,1.0,With_PublicAssIncome_P,0.067524116,0.2152277835884763,6.0,Mean_Proportion_HHIncome,0.374329359,0.49020936318641856,4.0,Mean_Transportation_time(min),51.94889601,1.6949887025974786,E_NOVEH_P,0.052518757,1.2051107335929003,Work_Walk_P,0.0,-0.6280321483470866,2.0,Avg_Pedestrian_Injured/Kill,0.38461538500000003,3.982761395847685,Percent_Drug_Related,0.076923077,3.1794805746301393,Percent_Young_Related,0.384615385,1.7716219918510763,5.0,PTSDF,0.473868267,1.1546604868336063,OZONE,55.32433,0.5894845627701449,PWDIS,5072.237106,0.5731606442795874,3.0,Total_Calls,1607.0,0.04125885101439133,0.0,Prop_Black,0.480545823,2.4800166804694577,UNDER5PCT,0.098349139,1.0426827882003058,E_SNGPNT_P,0.088960343,0.5747326876599904,UNEMPPCT,0.052168816,0.1558973637934899,,,,percent_homeowners,0.678,-0.29750969045044245,E_HBURD_P,0.229903537,0.28332268550355827,,,,,,
51153900901,Exceptional Opportunity,8,PublicHealth,POTOMAC,Dumfries,Dumfries,Station 3 - 1st Due,0.209230769,0.297543976,0.047265161,0.042761463,0.209754722,0.24001326,0.065945389,0.036063885,0.157633018,0.221451531,0.12,0.150214592,0.281813498,0.074391989,0.101573677,0.043395327,0.047398248,0.576386583,0.343975584,0.525,617775.3796,0.044307058,35.92796885,0.725578599,0.133453562,0.032762248,0.01653141,0.073639916,0.269230769,1.769230769,0.038461538,0.115384615,0.115384615,0.0,0.0,0.153846154,0.153846154,0.0,0.0,0.115384615,0.153846154,0.038461538,0.384615385,0.0,7.024476503,54.8924,0.15422515,5.347383539,43.64059141,0.404154444,1.668831907,4292.497404,0.818762251,0.0,2350,468,100,17,13,0.074099137,0.051549809,0.075087021,0.157135497,0.001823305,6363,31.0,58.1,12.0,46.2,0.145153512,89.6,0.338048545,0.4135991,2.0,E_POV150_P,0.24001326,1.4997039064779403,4.0,House_Vacant_P,0.074391989,1.0402826882110106,3.0,Work_Fromhome_P,0.073639916,-1.0240493675378552,E_NOVEH_P,0.044307058,0.8610395137966215,Work_Drivealone_P,0.725578599,0.6244794423152057,6.0,Percent_Severe/Fatal,0.269230769,1.7782686010782198,Percent_Hitrun_Related,0.153846154,1.6809087240271594,Percent_Night_Related,0.384615385,1.0825748317940018,5.0,PTSDF,0.404154444,0.8603430408647119,PWDIS,4292.497404,0.3681904480589043,PNPL,0.818762251,0.2500705762795823,1.0,CPR_Calls,13.0,2.992456949891021,0.0,E_SNGPNT_P,0.157135497,2.122038610486356,Prop_Black,0.338048545,1.2506797036966648,Prop_Hisp,0.4135991,1.0416207127068957,LESSHSPCT,0.209754722,1.3941033750371246,With_Medicaid_P,0.221451531,1.370150541487001,PRE1960PCT,0.150214592,1.0385322511985333,E_MOBILE_P,0.043395327,1.0238035859889674,Violence_Calls,100.0,2.222677154764935,Opioid_Calls,17.0,1.698515035784155
