"Label (Grouping)","Census Tract 9001, Prince William County, Virginia!!Estimate","Census Tract 9001, Prince William County, Virginia!!Margin of Error","Census Tract 9002.01, Prince William County, Virginia!!Estimate","Census Tract 9002.01, Prince William County, Virginia!!Margin of Error","Census Tract 9002.02, Prince William County, Virginia!!Estimate","Census Tract 9002.02, Prince William County, Virginia!!Margin of Error","Census Tract 9002.03, Prince William County, Virginia!!Estimate","Census Tract 9002.03, Prince William County, Virginia!!Margin of Error","Census Tract 9003.01, Prince William County, Virginia!!Estimate","Census Tract 9003.01, Prince William County, Virginia!!Margin of Error","Census Tract 9003.02, Prince William County, Virginia!!Estimate","Census Tract 9003.02, Prince William County, Virginia!!Margin of Error","Census Tract 9004.03, Prince William County, Virginia!!Estimate","Census Tract 9004.03, Prince William County, Virginia!!Margin of Error","Census Tract 9004.04, Prince William County, Virginia!!Estimate","Census Tract 9004.04, Prince William County, Virginia!!Margin of Error","Census Tract 9004.07, Prince William County, Virginia!!Estimate","Census Tract 9004.07, Prince William County, Virginia!!Margin of Error","Census Tract 9004.08, Prince William County, Virginia!!Estimate","Census Tract 9004.08, Prince William County, Virginia!!Margin of Error","Census Tract 9004.09, Prince William County, Virginia!!Estimate","Census Tract 9004.09, Prince William County, Virginia!!Margin of Error","Census Tract 9004.10, Prince William County, Virginia!!Estimate","Census Tract 9004.10, Prince William County, Virginia!!Margin of Error","Census Tract 9005.02, Prince William County, Virginia!!Estimate","Census Tract 9005.02, Prince William County, Virginia!!Margin of Error","Census Tract 9005.03, Prince William County, Virginia!!Estimate","Census Tract 9005.03, Prince William County, Virginia!!Margin of Error","Census Tract 9005.04, Prince William County, Virginia!!Estimate","Census Tract 9005.04, Prince William County, Virginia!!Margin of Error","Census Tract 9006.01, Prince William County, Virginia!!Estimate","Census Tract 9006.01, Prince William County, Virginia!!Margin of Error","Census Tract 9006.02, Prince William County, Virginia!!Estimate","Census Tract 9006.02, Prince William County, Virginia!!Margin of Error","Census Tract 9007.01, Prince William County, Virginia!!Estimate","Census Tract 9007.01, Prince William County, Virginia!!Margin of Error","Census Tract 9007.02, Prince William County, Virginia!!Estimate","Census Tract 9007.02, Prince William County, Virginia!!Margin of Error","Census Tract 9008.01, Prince William County, Virginia!!Estimate","Census Tract 9008.01, Prince William County, Virginia!!Margin of Error","Census Tract 9008.03, Prince William County, Virginia!!Estimate","Census Tract 9008.03, Prince William County, Virginia!!Margin of Error","Census Tract 9008.04, Prince William County, Virginia!!Estimate","Census Tract 9008.04, Prince William County, Virginia!!Margin of Error","Census Tract 9009.01, Prince William County, Virginia!!Estimate","Census Tract 9009.01, Prince William County, Virginia!!Margin of Error","Census Tract 9009.04, Prince William County, Virginia!!Estimate","Census Tract 9009.04, Prince William County, Virginia!!Margin of Error","Census Tract 9009.05, Prince William County, Virginia!!Estimate","Census Tract 9009.05, Prince William County, Virginia!!Margin of Error","Census Tract 9010.05, Prince William County, Virginia!!Estimate","Census Tract 9010.05, Prince William County, Virginia!!Margin of Error","Census Tract 9010.09, Prince William County, Virginia!!Estimate","Census Tract 9010.09, Prince William County, Virginia!!Margin of Error","Census Tract 9010.10, Prince William County, Virginia!!Estimate","Census Tract 9010.10, Prince William County, Virginia!!Margin of Error","Census Tract 9010.11, Prince William County, Virginia!!Estimate","Census Tract 9010.11, Prince William County, Virginia!!Margin of Error","Census Tract 9010.12, Prince William County, Virginia!!Estimate","Census Tract 9010.12, Prince William County, Virginia!!Margin of Error","Census Tract 9010.13, Prince William County, Virginia!!Estimate","Census Tract 9010.13, Prince William County, Virginia!!Margin of Error","Census Tract 9010.14, Prince William County, Virginia!!Estimate","Census Tract 9010.14, Prince William County, Virginia!!Margin of Error","Census Tract 9010.15, Prince William County, Virginia!!Estimate","Census Tract 9010.15, Prince William County, Virginia!!Margin of Error","Census Tract 9010.16, Prince William County, Virginia!!Estimate","Census Tract 9010.16, Prince William County, Virginia!!Margin of Error","Census Tract 9011.01, Prince William County, Virginia!!Estimate","Census Tract 9011.01, Prince William County, Virginia!!Margin of Error","Census Tract 9011.02, Prince William County, Virginia!!Estimate","Census Tract 9011.02, Prince William County, Virginia!!Margin of Error","Census Tract 9012.03, Prince William County, Virginia!!Estimate","Census Tract 9012.03, Prince William County, Virginia!!Margin of Error","Census Tract 9012.08, Prince William County, Virginia!!Estimate","Census Tract 9012.08, Prince William County, Virginia!!Margin of Error","Census Tract 9012.09, Prince William County, Virginia!!Estimate","Census Tract 9012.09, Prince William County, Virginia!!Margin of Error","Census Tract 9012.11, Prince William County, Virginia!!Estimate","Census Tract 9012.11, Prince William County, Virginia!!Margin of Error","Census Tract 9012.12, Prince William County, Virginia!!Estimate","Census Tract 9012.12, Prince William County, Virginia!!Margin of Error","Census Tract 9012.19, Prince William County, Virginia!!Estimate","Census Tract 9012.19, Prince William County, Virginia!!Margin of Error","Census Tract 9012.21, Prince William County, Virginia!!Estimate","Census Tract 9012.21, Prince William County, Virginia!!Margin of Error","Census Tract 9012.22, Prince William County, Virginia!!Estimate","Census Tract 9012.22, Prince William County, Virginia!!Margin of Error","Census Tract 9012.23, Prince William County, Virginia!!Estimate","Census Tract 9012.23, Prince William County, Virginia!!Margin of Error","Census Tract 9012.24, Prince William County, Virginia!!Estimate","Census Tract 9012.24, Prince William County, Virginia!!Margin of Error","Census Tract 9012.25, Prince William County, Virginia!!Estimate","Census Tract 9012.25, Prince William County, Virginia!!Margin of Error","Census Tract 9012.26, Prince William County, Virginia!!Estimate","Census Tract 9012.26, Prince William County, Virginia!!Margin of Error","Census Tract 9012.27, Prince William County, Virginia!!Estimate","Census Tract 9012.27, Prince William County, Virginia!!Margin of Error","Census Tract 9012.28, Prince William County, Virginia!!Estimate","Census Tract 9012.28, Prince William County, Virginia!!Margin of Error","Census Tract 9012.29, Prince William County, Virginia!!Estimate","Census Tract 9012.29, Prince William County, Virginia!!Margin of Error","Census Tract 9012.30, Prince William County, Virginia!!Estimate","Census Tract 9012.30, Prince William County, Virginia!!Margin of Error","Census Tract 9012.31, Prince William County, Virginia!!Estimate","Census Tract 9012.31, Prince William County, Virginia!!Margin of Error","Census Tract 9012.32, Prince William County, Virginia!!Estimate","Census Tract 9012.32, Prince William County, Virginia!!Margin of Error","Census Tract 9012.33, Prince William County, Virginia!!Estimate","Census Tract 9012.33, Prince William County, Virginia!!Margin of Error","Census Tract 9012.34, Prince William County, Virginia!!Estimate","Census Tract 9012.34, Prince William County, Virginia!!Margin of Error","Census Tract 9012.35, Prince William County, Virginia!!Estimate","Census Tract 9012.35, Prince William County, Virginia!!Margin of Error","Census Tract 9012.36, Prince William County, Virginia!!Estimate","Census Tract 9012.36, Prince William County, Virginia!!Margin of Error","Census Tract 9012.37, Prince William County, Virginia!!Estimate","Census Tract 9012.37, Prince William County, Virginia!!Margin of Error","Census Tract 9013.03, Prince William County, Virginia!!Estimate","Census Tract 9013.03, Prince William County, Virginia!!Margin of Error","Census Tract 9013.04, Prince William County, Virginia!!Estimate","Census Tract 9013.04, Prince William County, Virginia!!Margin of Error","Census Tract 9013.05, Prince William County, Virginia!!Estimate","Census Tract 9013.05, Prince William County, Virginia!!Margin of Error","Census Tract 9013.06, Prince William County, Virginia!!Estimate","Census Tract 9013.06, Prince William County, Virginia!!Margin of Error","Census Tract 9014.03, Prince William County, Virginia!!Estimate","Census Tract 9014.03, Prince William County, Virginia!!Margin of Error","Census Tract 9014.07, Prince William County, Virginia!!Estimate","Census Tract 9014.07, Prince William County, Virginia!!Margin of Error","Census Tract 9014.09, Prince William County, Virginia!!Estimate","Census Tract 9014.09, Prince William County, Virginia!!Margin of Error","Census Tract 9014.11, Prince William County, Virginia!!Estimate","Census Tract 9014.11, Prince William County, Virginia!!Margin of Error","Census Tract 9014.12, Prince William County, Virginia!!Estimate","Census Tract 9014.12, Prince William County, Virginia!!Margin of Error","Census Tract 9014.13, Prince William County, Virginia!!Estimate","Census Tract 9014.13, Prince William County, Virginia!!Margin of Error","Census Tract 9014.14, Prince William County, Virginia!!Estimate","Census Tract 9014.14, Prince William County, Virginia!!Margin of Error","Census Tract 9014.15, Prince William County, Virginia!!Estimate","Census Tract 9014.15, Prince William County, Virginia!!Margin of Error","Census Tract 9014.16, Prince William County, Virginia!!Estimate","Census Tract 9014.16, Prince William County, Virginia!!Margin of Error","Census Tract 9014.17, Prince William County, Virginia!!Estimate","Census Tract 9014.17, Prince William County, Virginia!!Margin of Error","Census Tract 9014.18, Prince William County, Virginia!!Estimate","Census Tract 9014.18, Prince William County, Virginia!!Margin of Error","Census Tract 9014.19, Prince William County, Virginia!!Estimate","Census Tract 9014.19, Prince William County, Virginia!!Margin of Error","Census Tract 9014.20, Prince William County, Virginia!!Estimate","Census Tract 9014.20, Prince William County, Virginia!!Margin of Error","Census Tract 9014.21, Prince William County, Virginia!!Estimate","Census Tract 9014.21, Prince William County, Virginia!!Margin of Error","Census Tract 9015.03, Prince William County, Virginia!!Estimate","Census Tract 9015.03, Prince William County, Virginia!!Margin of Error","Census Tract 9015.04, Prince William County, Virginia!!Estimate","Census Tract 9015.04, Prince William County, Virginia!!Margin of Error","Census Tract 9015.05, Prince William County, Virginia!!Estimate","Census Tract 9015.05, Prince William County, Virginia!!Margin of Error","Census Tract 9015.06, Prince William County, Virginia!!Estimate","Census Tract 9015.06, Prince William County, Virginia!!Margin of Error","Census Tract 9015.07, Prince William County, Virginia!!Estimate","Census Tract 9015.07, Prince William County, Virginia!!Margin of Error","Census Tract 9015.08, Prince William County, Virginia!!Estimate","Census Tract 9015.08, Prince William County, Virginia!!Margin of Error","Census Tract 9015.09, Prince William County, Virginia!!Estimate","Census Tract 9015.09, Prince William County, Virginia!!Margin of Error","Census Tract 9015.10, Prince William County, Virginia!!Estimate","Census Tract 9015.10, Prince William County, Virginia!!Margin of Error","Census Tract 9015.11, Prince William County, Virginia!!Estimate","Census Tract 9015.11, Prince William County, Virginia!!Margin of Error","Census Tract 9016.01, Prince William County, Virginia!!Estimate","Census Tract 9016.01, Prince William County, Virginia!!Margin of Error","Census Tract 9016.02, Prince William County, Virginia!!Estimate","Census Tract 9016.02, Prince William County, Virginia!!Margin of Error","Census Tract 9017.02, Prince William County, Virginia!!Estimate","Census Tract 9017.02, Prince William County, Virginia!!Margin of Error","Census Tract 9017.03, Prince William County, Virginia!!Estimate","Census Tract 9017.03, Prince William County, Virginia!!Margin of Error","Census Tract 9017.04, Prince William County, Virginia!!Estimate","Census Tract 9017.04, Prince William County, Virginia!!Margin of Error","Census Tract 9019, Prince William County, Virginia!!Estimate","Census Tract 9019, Prince William County, Virginia!!Margin of Error","Census Tract 9801, Prince William County, Virginia!!Estimate","Census Tract 9801, Prince William County, Virginia!!Margin of Error"
"Total:","1,580","±179","962","±106","1,269","±171","1,679","±221","1,621","±131","2,326","±257","1,981","±229","1,786","±142","2,393","±237","1,634","±240","1,619","±153","2,207","±303","2,133","±172","1,318","±179","1,578","±282","998","±62","1,432","±176","3,029","±249","2,462","±265","2,305","±229","2,331","±206","1,828","±234","2,170","±170","1,771","±182","1,936","±217","1,894","±202","2,185","±163","1,475","±209","1,958","±185","1,697","±137","1,205","±152","1,448","±180","1,237","±176","1,601","±275","629","±132","850","±153","1,369","±262","1,310","±117","1,956","±173","1,304","±94","2,163","±159","1,988","±255","2,344","±290","917","±123","2,153","±136","1,343","±105","1,776","±251","1,747","±158","1,512","±119","1,885","±168","1,358","±217","1,176","±85","2,164","±182","1,608","±249","2,269","±190","1,017","±152","1,019","±81","2,031","±156","1,207","±117","1,478","±230","981","±105","1,292","±204","1,750","±143","2,979","±413","1,541","±143","2,920","±382","1,942","±169","2,192","±234","1,273","±181","1,614","±139","1,430","±272","1,424","±240","1,039","±136","1,699","±399","1,408","±165","1,053","±94","1,327","±195","1,928","±135","2,563","±303","2,152","±168","1,867","±318","958","±64","1,826","±87","2,301","±257","2,053","±170","1,667","±117","1,126","±105","2,579","±306","1,310","±196","697","±65","2,087","±201","2,246","±197","0","±13"
"    1, detached","334","±75","256","±82","1,083","±173","182","±78","213","±78","277","±107","845","±154","782","±134","653","±148","534","±92","867","±138","356","±95","16","±20","596","±191","952","±257","634","±138","344","±117","194","±124","1,282","±254","1,848","±225","163","±107","599","±151","400","±126","1,134","±196","1,547","±229","1,834","±209","1,974","±211","807","±177","1,497","±201","1,175","±144","323","±150","1,102","±184","215","±100","1,303","±294","177","±54","180","±78","1,117","±214","514","±83","1,404","±185","1,304","±94","1,438","±212","1,982","±254","446","±136","359","±53","904","±141","1,065","±137","721","±230","1,440","±173","1,286","±143","1,514","±135","1,341","±220","1,141","±86","1,700","±134","1,232","±243","1,995","±168","990","±151","591","±95","1,019","±120","307","±93","1,212","±126","970","±106","1,256","±208","1,721","±144","179","±112","59","±41","810","±216","1,711","±155","1,855","±162","696","±79","1,340","±149","925","±155","1,093","±240","953","±92","54","±65","77","±91","805","±115","1,080","±212","1,920","±137","1,573","±301","1,878","±197","812","±279","469","±64","984","±143","1,887","±244","1,083","±159","1,201","±120","914","±123","969","±254","863","±208","583","±65","654","±202","1,124","±233","0","±13"
"    1, attached","751","±185","281","±56","29","±39","209","±92","697","±109","1,015","±145","737","±211","848","±155","601","±182","1,007","±195","703","±135","488","±92","1,135","±158","30","±45","36","±42","294","±104","0","±13","1,182","±253","721","±168","457","±165","1,378","±259","1,019","±258","1,134","±178","637","±140","34","±39","60","±34","211","±89","668","±141","452","±143","310","±78","678","±180","107","±83","288","±137","0","±19","123","±72","523","±143","244","±165","596","±127","438","±105","0","±13","447","±139","0","±19","1,002","±229","553","±124","1,002","±150","278","±110","804","±119","307","±92","215","±100","362","±138","17","±18","29","±21","157","±96","360","±128","0","±19","18","±21","428","±76","797","±120","799","±154","266","±201","11","±13","36","±55","0","±19","1,034","±304","644","±123","1,350","±221","135","±78","337","±193","568","±170","261","±80","505","±230","322","±82","20","±25","147","±44","647","±152","248","±79","190","±88","8","±12","640","±154","246","±95","988","±168","439","±60","319","±109","408","±99","904","±141","250","±55","106","±59","1,206","±244","259","±124","114","±61","634","±145","311","±105","0","±13"
"    2","40","±51","0","±13","0","±13","21","±27","11","±13","0","±19","0","±19","0","±19","27","±43","0","±19","49","±71","0","±19","189","±91","32","±48","0","±19","0","±13","0","±13","0","±19","0","±19","0","±19","0","±19","0","±19","137","±90","0","±19","28","±32","0","±19","0","±19","0","±13","9","±13","18","±19","0","±13","0","±13","0","±13","0","±19","44","±24","65","±68","0","±13","9","±15","0","±19","0","±13","14","±22","0","±19","0","±19","0","±13","0","±19","0","±13","0","±19","0","±19","0","±19","0","±19","0","±13","0","±13","0","±19","0","±19","0","±19","0","±13","0","±13","0","±19","0","±13","0","±13","0","±13","0","±13","0","±19","0","±19","20","±20","0","±19","0","±19","0","±19","0","±13","0","±19","0","±13","0","±13","0","±13","24","±39","0","±13","0","±13","0","±19","0","±19","0","±13","0","±19","36","±53","0","±13","58","±61","0","±19","19","±21","0","±13","0","±13","0","±19","14","±23","0","±13","8","±15","0","±19","0","±13"
"    3 or 4","0","±13","50","±46","0","±13","20","±25","63","±51","201","±129","12","±14","25","±33","15","±27","93","±150","0","±19","52","±54","0","±19","12","±20","0","±19","0","±13","43","±55","138","±128","9","±19","0","±19","0","±19","0","±19","54","±56","0","±19","21","±35","0","±19","0","±19","0","±13","0","±19","24","±36","0","±13","0","±13","37","±37","0","±19","89","±41","9","±15","0","±13","9","±14","10","±16","0","±13","53","±48","0","±19","79","±48","0","±13","134","±90","0","±13","0","±19","0","±19","0","±19","0","±19","0","±13","6","±10","0","±19","0","±19","0","±19","0","±13","0","±13","16","±25","0","±13","0","±13","0","±13","0","±13","29","±41","185","±109","13","±21","160","±102","20","±17","0","±19","0","±13","0","±19","0","±13","0","±13","66","±101","80","±70","0","±13","0","±13","0","±19","0","±19","0","±13","0","±19","31","±26","6","±5","31","±33","0","±19","0","±19","7","±12","8","±16","0","±19","0","±13","0","±13","0","±19","40","±51","0","±13"
"    5 to 9","38","±49","139","±58","0","±13","144","±90","224","±106","311","±216","9","±13","0","±19","33","±39","0","±19","0","±19","44","±38","0","±19","58","±65","20","±31","33","±60","80","±103","471","±177","13","±22","0","±19","259","±139","0","±19","105","±63","0","±19","88","±62","0","±19","0","±19","0","±13","0","±19","30","±47","23","±40","158","±126","184","±180","40","±35","46","±27","0","±13","0","±13","10","±17","0","±19","0","±13","0","±19","0","±19","210","±88","0","±13","57","±82","0","±13","11","±16","0","±19","0","±19","0","±19","0","±13","0","±13","33","±36","0","±19","0","±19","0","±13","0","±13","0","±19","13","±21","0","±13","0","±13","0","±13","0","±19","313","±153","67","±44","19","±35","0","±19","0","±19","0","±13","13","±20","0","±13","9","±14","0","±13","225","±136","114","±97","0","±13","0","±19","0","±19","0","±13","0","±19","0","±19","26","±31","54","±51","0","±19","20","±23","0","±13","0","±13","86","±70","0","±13","0","±13","106","±95","69","±70","0","±13"
"    10 to 19","0","±13","32","±31","110","±51","1,091","±226","388","±129","276","±114","144","±57","131","±121","883","±231","0","±19","0","±19","833","±277","92","±62","156","±85","171","±103","37","±72","767","±154","138","±120","219","±150","0","±19","439","±138","59","±70","198","±85","0","±19","89","±69","0","±19","0","±19","0","±13","0","±19","85","±58","0","±13","81","±80","457","±132","258","±127","68","±71","17","±19","0","±13","0","±13","0","±19","0","±13","182","±103","0","±19","414","±186","5","±8","17","±27","0","±13","0","±19","0","±19","0","±19","0","±19","0","±13","0","±13","76","±53","0","±19","0","±19","0","±13","0","±13","0","±19","88","±71","0","±13","0","±13","0","±13","0","±19","891","±362","654","±125","84","±60","46","±82","0","±19","0","±13","0","±19","0","±13","0","±13","0","±13","1,037","±431","555","±193","0","±13","0","±19","0","±19","20","±29","0","±19","0","±19","11","±6","218","±86","0","±19","23","±22","109","±63","37","±44","318","±230","0","±13","0","±13","557","±184","524","±164","0","±13"
"    20 to 49","136","±60","0","±13","47","±48","12","±20","25","±22","113","±86","7","±10","0","±19","149","±105","0","±19","0","±19","34","±42","75","±61","37","±56","0","±19","0","±13","0","±13","112","±116","147","±94","0","±19","32","±31","31","±37","51","±42","0","±19","25","±39","0","±19","0","±19","0","±13","0","±19","10","±16","0","±13","0","±13","26","±38","0","±19","0","±13","0","±13","0","±13","0","±13","0","±19","0","±13","0","±19","6","±9","68","±64","0","±13","0","±19","0","±13","43","±70","0","±19","0","±19","0","±19","0","±13","0","±13","12","±19","0","±19","0","±19","0","±13","0","±13","113","±72","0","±13","0","±13","0","±13","0","±13","0","±19","51","±50","77","±55","422","±341","19","±29","0","±19","0","±13","0","±19","0","±13","0","±13","0","±13","56","±67","4","±7","0","±13","0","±19","0","±19","103","±50","0","±19","0","±19","7","±10","91","±70","0","±19","0","±19","100","±40","12","±14","0","±19","0","±13","0","±13","13","±20","50","±32","0","±13"
"    50 or more","281","±91","204","±85","0","±13","0","±13","0","±13","43","±68","227","±63","0","±19","32","±39","0","±19","0","±19","327","±147","626","±180","397","±142","99","±43","0","±13","135","±134","755","±231","62","±92","0","±19","60","±76","120","±61","30","±28","0","±19","104","±64","0","±19","0","±19","0","±13","0","±19","45","±57","0","±13","0","±13","30","±49","0","±19","75","±71","56","±35","0","±13","138","±64","104","±44","0","±13","0","±19","0","±19","125","±76","0","±13","0","±19","0","±13","124","±64","0","±19","0","±19","0","±19","0","±13","0","±13","186","±131","10","±15","0","±19","9","±14","0","±13","86","±64","0","±13","0","±13","0","±13","0","±13","0","±19","326","±188","7","±11","75","±63","0","±19","0","±19","0","±13","0","±19","0","±13","0","±13","0","±13","76","±83","11","±19","0","±13","15","±23","0","±19","227","±96","0","±19","0","±19","0","±13","57","±61","6","±15","4","±6","0","±13","49","±41","0","±19","0","±13","0","±13","115","±107","116","±85","0","±13"
"    Mobile home","0","±13","0","±13","0","±13","0","±13","0","±13","90","±134","0","±19","0","±19","0","±19","0","±19","0","±19","73","±114","0","±19","0","±13","300","±171","0","±13","63","±98","39","±54","9","±15","0","±19","0","±19","0","±19","61","±59","0","±19","0","±19","0","±19","0","±19","0","±13","0","±19","0","±13","181","±127","0","±13","0","±13","0","±19","7","±9","0","±13","8","±13","34","±37","0","±19","0","±13","29","±43","0","±19","0","±19","0","±13","39","±53","0","±13","73","±61","0","±19","11","±18","9","±15","0","±13","0","±13","0","±19","6","±11","274","±207","0","±13","0","±13","0","±19","0","±13","0","±13","0","±13","0","±13","0","±19","0","±19","0","±13","0","±19","11","±19","0","±19","9","±16","0","±19","0","±13","0","±13","0","±13","0","±13","0","±13","0","±13","42","±62","0","±19","0","±13","28","±43","0","±19","0","±13","14","±24","0","±19","0","±19","0","±13","0","±13","0","±19","174","±75","0","±13","0","±19","12","±23","0","±13"
