ID,Raw_Opportunity_Index,Standardized_Opportunity_Index,PWC_Opportunity_Index,Opportunity_Tier,Top_Domain,Socioeconomic_Rank,Housing_Rank,Transportation_Rank,TransportationSafety_Rank,Environmental_Rank,PublicHealth_Rank,Socioeconomic_Score_Weighted,Housing_Score_Weighted,Transportation_Score_Weighted,TransportationSafety_Score_Weighted,Environmental_Score_Weighted,PublicHealth_Score_Weighted
51153901016,0.46044451491453076,0.4910730052190743,6,High Opportunity,PublicHealth,2.0,6.0,3.0,4.0,5.0,1.0,0.14253596970004082,-0.00224450374424913,-0.028184774001977813,0.008465099275279999,0.002360469637155071,0.33751225404828183
51153900905,0.38684075773059345,0.4125731706788791,6,High Opportunity,PublicHealth,2.0,6.0,5.0,3.0,4.0,1.0,0.16110118882066568,0.014914132001820735,0.03311897093553551,-0.07704311535408556,0.04424045832466941,0.21050912300198765
51153900502,0.19235581555338047,0.20515120792067337,6,High Opportunity,PublicHealth,2.0,3.0,5.0,4.0,6.0,1.0,-0.08466137589575692,-0.04083465800363566,0.01772003474471548,-0.036286713533272584,-0.003887507902115579,0.34030603614344573
51153901409,0.20629635195694873,0.22001906036395183,6,High Opportunity,PublicHealth,2.0,5.0,3.0,6.0,4.0,1.0,-0.23428503539667037,-0.012696349751414156,0.042235274588112395,-0.009504724380410393,0.014987132308142592,0.40556005458918865
51153901508,0.18807002011162252,0.20058032396144332,6,High Opportunity,PublicHealth,2.0,6.0,4.0,3.0,5.0,1.0,-0.12559497152071017,-0.0009740223744979633,-0.02315034231140996,-0.037566219044212264,0.00207240058257078,0.3732831747798821
51153901900,0.4634618994745967,0.4942911043728633,6,High Opportunity,Socioeconomic,1.0,3.0,5.0,4.0,6.0,2.0,0.40013031809576316,-0.04759168120506106,-0.020649273979988433,-0.027352801321532207,-0.010288340731971697,0.169213678617387
51153901411,0.22078382463300383,0.2354702309493593,6,High Opportunity,PublicHealth,2.0,4.0,5.0,3.0,6.0,1.0,-0.5019561420838792,0.026419743302826565,0.015512876732838432,-0.0766682591774448,0.004756048167820194,0.7527195576908426
51153901211,0.14446703293447083,0.15407689248156728,6,High Opportunity,Socioeconomic,1.0,6.0,4.0,3.0,5.0,2.0,0.33833033922457917,0.01705840640388711,-0.03254215601564829,-0.07094382771281044,-0.018059534037606913,-0.0893761949279298
51153901209,0.2252656981353912,0.24025023596307446,6,High Opportunity,PublicHealth,3.0,6.0,4.0,2.0,5.0,1.0,0.03872586031670103,0.006415535489784659,-0.022709983897951473,-0.05114546174499128,-0.015797708180708504,0.26977745615255677
51153901227,0.20678499300924258,0.22054020552314196,6,High Opportunity,PublicHealth,3.0,5.0,6.0,2.0,4.0,1.0,0.025864081203316333,0.012840033006571395,-0.0024889546523634023,0.03470638568751373,-0.016259900325588123,0.15212334808979264
51153901509,-0.15261567364463383,-0.16276757583726553,5,High Opportunity,Socioeconomic,1.0,4.0,3.0,5.0,6.0,2.0,-0.3983284935558941,0.03462978203446732,0.042842196335925446,0.03057852334011754,0.0009743392092538935,0.13668797899149612
51153900409,-0.08058745623541086,-0.08594808502351203,5,High Opportunity,PublicHealth,4.0,5.0,6.0,3.0,2.0,1.0,0.014480954273780579,0.014314723445234665,-0.010249766286225858,0.015194894574285621,-0.016122403147977426,-0.09820585909450844
51153900301,0.07430882138019357,0.07925179917982657,5,High Opportunity,Socioeconomic,1.0,5.0,3.0,4.0,6.0,2.0,0.46167084061165964,-0.013832233892405538,-0.10028779838693258,0.026591249711010918,-0.0011214526768812117,-0.2987117839862577
51153900503,-0.039839965384358605,-0.042490095756168314,5,High Opportunity,Socioeconomic,1.0,3.0,4.0,5.0,6.0,2.0,0.2413927174915284,-0.030654813490390762,-0.021288778963199226,-0.013129077975782099,-0.008718737012034022,-0.2074412754344809
51153900201,0.11397857621134422,0.12156036207986051,5,High Opportunity,Socioeconomic,1.0,3.0,5.0,4.0,6.0,2.0,0.5405632985305768,-0.0500653640382345,-0.020297493813959518,-0.031092337953990006,0.004248557542179053,-0.32937808405522767
51153901203,0.09672735977191892,0.10316160516956088,5,High Opportunity,Socioeconomic,1.0,6.0,3.0,2.0,4.0,5.0,0.08893000984064228,0.008054058693249596,-0.027402795469859475,0.029845865945269695,-0.01584650543649944,0.013146726199116264
51153901208,0.016038819330362983,0.01710571187972374,5,High Opportunity,PublicHealth,2.0,3.0,6.0,5.0,4.0,1.0,0.09279099313376428,0.02093665936495799,0.0011163842868093428,0.010765911658768333,-0.01344401459976255,-0.0961271145141744
51153901224,-0.09501992658304213,-0.10134059455891622,5,High Opportunity,Socioeconomic,1.0,3.0,4.0,6.0,5.0,2.0,-0.14454206071813128,0.02164250095444006,0.02135824667219007,-0.008790591650510623,-0.015979387535289873,0.03129136569425951
51153900804,-0.020897674454285822,-0.022287775104153307,5,High Opportunity,Socioeconomic,1.0,6.0,4.0,2.0,5.0,3.0,-0.23742856684722913,0.00448806016415164,0.034690559488108424,0.0972948161170806,0.02070357673838903,0.059353879885213595
